Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,11.0138,-4.86859,767.611,-0,-0,-0,2407.93,-2667.85,-8659.71
1,1,10.2219,-5.04959,769.961,-0,-0,-0,2405.11,-2667.85,-8666.51
1,2,10.2898,-4.84597,770.657,-0,-0,-0,2405.15,-2669.63,-8661.13
1,3,10.2672,-4.98172,769.265,-0,-0,-0,2404.65,-2669.13,-8659.63
1,4,11.1043,-4.4161,773.615,-0,-0,-0,2405.32,-2666.64,-8661.61
2,0,10.7649,-4.95909,768.394,-0,-0,-0,2405.32,-2669.8,-8663.9
2,1,10.6066,-4.39347,771.788,-0,-0,-0,2404.98,-2669.63,-8664.21
2,2,11.2627,-4.55184,770.396,-0,-0,-0,2405.61,-2669.05,-8664.77
2,3,10.9686,-4.3256,770.657,-0,-0,-0,2404.57,-2668.63,-8662.24
2,4,11.4211,-4.16722,772.397,-0,-0,-0,2407.14,-2668.39,-8663.42
3,0,11.1043,-4.68759,771.701,-0,-0,-0,2405.48,-2669.42,-8664.22
3,1,11.4889,-4.03147,771.353,-0,-0,-0,2405.23,-2668.88,-8661.61
3,2,11.8962,-4.39347,771.701,-0,-0,-0,2405.52,-2669.17,-8656.31
3,3,12.0093,-4.34822,770.831,-0,-0,-0,2404.82,-2669.34,-8658.52
3,4,11.9641,-4.39347,773.18,-0,-0,-0,2404.86,-2668.72,-8664.21
4,0,12.1677,-4.46134,771.527,-0,-0,-0,2405.36,-2666.11,-8669.51
4,1,11.9188,-4.43872,772.832,-0,-0,-0,2409.59,-2666.98,-8669.27
4,2,12.4844,-3.53373,770.396,-0,-0,-0,2404.74,-2669.67,-8663.27
4,3,12.3034,-4.09935,771.092,-0,-0,-0,2405.44,-2669.26,-8662.63
4,4,13.5025,-3.62423,771.179,-0,-0,-0,2403.95,-2670.5,-8653.78
5,0,12.6428,-3.46585,772.397,-0,-0,-0,2406.02,-2672.03,-8655.36
5,1,12.2582,-3.9636,769.003,-0,-0,-0,2405.07,-2669.13,-8657.65
5,2,12.7333,-2.85498,770.135,-0,-0,-0,2405.23,-2669.59,-8660.74
5,3,13.3894,-2.69661,770.657,-0,-0,-0,2405.4,-2673.07,-8658.84
5,4,13.1179,-2.94548,771.701,-0,-0,-0,2405.44,-2668.14,-8664.61
6,0,13.3442,-2.26674,770.222,-0,-0,-0,2405.9,-2669.63,-8668.64
6,1,13.7514,-2.99073,770.309,-0,-0,-0,2406.89,-2669.42,-8666.35
6,2,14.317,-2.90023,768.394,-0,-0,-0,2403.95,-2669.71,-8666.19
6,3,13.8645,-2.80973,768.046,-0,-0,-0,2406.02,-2669.26,-8662.87
6,4,13.4799,-2.26674,771.266,-0,-0,-0,2405.52,-2669.26,-8656.78
7,0,13.6835,-1.94999,769.787,-0,-0,-0,2405.07,-2668.88,-8661.29
7,1,13.3894,-2.40249,769.526,-0,-0,-0,2406.19,-2669.05,-8661.21
7,2,13.8193,-1.02237,768.046,-0,-0,-0,2405.27,-2669.8,-8666.67
7,3,13.5252,-1.81424,767.002,-0,-0,-0,2405.27,-2669.92,-8662.55
7,4,14.0682,-1.24862,770.309,-0,-0,-0,2405.15,-2669.22,-8657.26
8,0,14.86,-1.70112,771.005,-0,-0,-0,2405.69,-2666.52,-8667.69
8,1,13.7062,-1.31649,765.958,-0,-0,-0,2405.15,-2668.97,-8655.04
8,2,13.4347,-1.02237,770.309,-0,-0,-0,2404.78,-2667.39,-8655.04
8,3,14.136,-1.15812,769.265,-0,-0,-0,2404.53,-2668.63,-8666.03
8,4,14.6564,-0.750873,767.263,-0,-0,-0,2405.19,-2668.63,-8665.72
9,0,14.5659,-1.29387,767.35,-0,-0,-0,2404.78,-2670.67,-8661.21
9,1,13.5025,-0.931872,770.309,-0,-0,-0,2404.57,-2668.47,-8658.68
9,2,13.7967,-0.0495035,766.567,-0,-0,-0,2405.56,-2668.97,-8659.31
9,3,14.9732,-0.841372,768.046,-0,-0,-0,2405.61,-2669.17,-8663.11
9,4,13.5704,-0.931872,766.045,-0,-0,-0,2406.02,-2668.39,-8665.88
10,0,14.2944,-0.637749,769.526,-0,-0,-0,2406.77,-2669.34,-8649.75
10,1,14.0003,-0.886622,767.959,-0,-0,-0,2405.23,-2668.63,-8660.89
10,2,14.2718,-1.33912,767.35,-0,-0,-0,2405.52,-2671.62,-8660.66
10,3,14.3397,-0.502,765.958,-0,-0,-0,2405.61,-2672.49,-8659.16
10,4,13.8645,-1.02237,765.262,-0,-0,-0,2405.07,-2670.62,-8661.37
11,0,13.2763,-0.0495035,767.959,-0,-0,-0,2405.48,-2669.75,-8661.69
11,1,13.6383,-1.33912,767.089,-0,-0,-0,2405.48,-2668.51,-8659.08
11,2,13.9777,-0.796123,768.655,-0,-0,-0,2404.03,-2669.09,-8659.87
11,3,13.9098,-1.1355,769.7,-0,-0,-0,2405.32,-2669.71,-8662.08
11,4,13.6835,-1.81424,768.742,-0,-0,-0,2405.32,-2668.97,-8661.29
12,0,13.774,-1.045,769.003,-0,-0,-0,2405.52,-2671.62,-8664.06
12,1,13.7967,-1.76899,768.481,-0,-0,-0,2403.7,-2669.75,-8662.48
12,2,13.593,-1.49749,770.744,-0,-0,-0,2406.1,-2669.92,-8660.1
12,3,14.0455,-1.58799,770.483,-0,-0,-0,2407.1,-2669.92,-8657.02
12,4,13.5704,-1.40699,771.179,-0,-0,-0,2404.4,-2670.87,-8657.42
13,0,12.8917,-1.24862,769.7,-0,-0,-0,2404.32,-2670.21,-8669.59
13,1,13.231,-1.94999,769.874,-0,-0,-0,2405.15,-2670.33,-8662.48
13,2,13.3894,-1.70112,769.7,-0,-0,-0,2404.9,-2669.17,-8660.74
13,3,12.9822,-1.70112,771.266,-0,-0,-0,2406.85,-2666.85,-8655.28
13,4,12.869,-2.06311,771.266,-0,-0,-0,2403.49,-2671.12,-8654.96
14,0,12.8464,-1.045,772.571,-0,-0,-0,2405.15,-2670.67,-8661.05
14,1,12.1903,-2.33461,772.31,-0,-0,-0,2406.35,-2670.67,-8662.79
14,2,13.5252,-2.40249,773.964,-0,-0,-0,2405.85,-2668.43,-8656.15
14,3,12.9369,-1.36174,769.961,-0,-0,-0,2404.74,-2669.92,-8660.58
14,4,12.9595,-1.99524,771.092,-0,-0,-0,2405.27,-2669.46,-8661.45
15,0,12.8012,-2.08574,772.571,-0,-0,-0,2408.88,-2669.96,-8653.94
15,1,12.0546,-2.28936,773.354,-0,-0,-0,2406.44,-2670.29,-8660.03
15,2,12.4392,-2.22149,773.876,-0,-0,-0,2405.69,-2669.84,-8663.42
15,3,11.9867,-2.69661,770.831,-0,-0,-0,2404.49,-2670.42,-8662.08
15,4,12.688,-1.94999,778.314,-0,-0,-0,2402.16,-2670.29,-8658.05
16,0,12.9143,-2.08574,771.962,-0,-0,-0,2405.65,-2670.13,-8662.32
16,1,12.1677,-2.76448,774.225,-0,-0,-0,2406.81,-2670.25,-8662.16
16,2,12.0998,-2.56086,774.051,-0,-0,-0,2405.61,-2669.38,-8654.81
16,3,11.6021,-1.47487,774.225,-0,-0,-0,2406.1,-2669.01,-8659.16
16,4,12.0546,-2.47036,771.266,-0,-0,-0,2405.81,-2668.84,-8659.16
