Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,1.66247,3.14634,781.291,-0,-0,-0,2405.73,-2669.13,-8661.13
1,1,1.88872,3.28209,782.596,-0,-0,-0,2405.4,-2669.51,-8662.63
1,2,1.91135,2.60335,777.897,-0,-0,-0,2405.69,-2670,-8661.76
1,3,1.11948,3.44047,778.419,-0,-0,-0,2404.57,-2669.55,-8666.51
1,4,1.02898,3.28209,777.288,-0,-0,-0,2404.03,-2669.75,-8657.5
2,0,1.3231,2.80697,781.291,-0,-0,-0,2404.98,-2669.22,-8659.79
2,1,0.440732,2.96535,780.856,-0,-0,-0,2405.32,-2669.42,-8660.03
2,2,0.780104,2.17348,779.637,-0,-0,-0,2406.1,-2667.51,-8657.02
2,3,0.915853,2.8296,780.159,-0,-0,-0,2406.56,-2669.51,-8663.03
2,4,1.57197,2.67122,780.595,-0,-0,-0,2404.98,-2669.92,-8660.89
3,0,0.870603,3.32734,781.726,-0,-0,-0,2404.74,-2669.55,-8660.42
3,1,0.71223,3.84771,780.943,-0,-0,-0,2404.24,-2669.59,-8659.87
3,2,0.327608,3.62147,783.901,-0,-0,-0,2406.19,-2669.55,-8659.63
3,3,0.938478,3.68934,786.251,-0,-0,-0,2406.27,-2669.42,-8661.84
3,4,1.1421,3.50834,783.901,-0,-0,-0,2401.96,-2670.54,-8661.05
4,0,0.644355,3.98346,785.816,-0,-0,-0,2404.69,-2668.59,-8666.9
4,1,0.463356,4.25496,783.988,-0,-0,-0,2406.23,-2669.46,-8661.45
4,2,0.757479,4.70746,782.77,-0,-0,-0,2405.07,-2669.51,-8662.4
4,3,0.644355,4.50383,785.381,-0,-0,-0,2406.02,-2671.37,-8657.1
4,4,0.304983,3.91559,787.295,-0,-0,-0,2405.32,-2668.8,-8662.08
