Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,37.5373,-17.0966,591.926,-0,-0,-0,2404.57,-2668.68,-8656.78
1,1,37.8767,-16.8251,590.447,-0,-0,-0,2406.85,-2669.92,-8660.82
1,2,37.4468,-16.5762,588.62,-0,-0,-0,2406.02,-2669.46,-8660.66
1,3,37.8314,-15.988,588.794,-0,-0,-0,2403.95,-2670.17,-8663.58
1,4,37.7862,-17.1192,590.621,-0,-0,-0,2404.44,-2667.56,-8660.89
2,0,37.9219,-16.1011,590.186,-0,-0,-0,2405.77,-2669.26,-8663.11
2,1,38.1708,-16.1916,589.751,-0,-0,-0,2404.94,-2669.42,-8662.79
2,2,38.0577,-16.2368,588.271,-0,-0,-0,2407.14,-2669.63,-8655.12
2,3,38.4197,-16.0558,586.357,-0,-0,-0,2405.77,-2669.84,-8660.74
2,4,38.3518,-15.5807,585.574,-0,-0,-0,2404.49,-2669.3,-8660.02
3,0,38.4423,-16.531,584.878,-0,-0,-0,2404.49,-2667.6,-8655.6
3,1,38.6007,-16.3273,583.224,-0,-0,-0,2404.44,-2670.71,-8660.66
3,2,38.5102,-15.3997,585.052,-0,-0,-0,2406.64,-2670.09,-8660.58
3,3,38.1708,-15.8975,584.269,-0,-0,-0,2404.9,-2670.21,-8659.16
3,4,38.8948,-15.6486,583.311,-0,-0,-0,2402.83,-2669.17,-8656.47
4,0,38.6912,-15.7391,582.354,-0,-0,-0,2405.9,-2669.17,-8662.87
4,1,38.5554,-16.0332,581.223,-0,-0,-0,2404.11,-2668.92,-8660.82
4,2,39.3925,-15.5807,582.18,-0,-0,-0,2404.4,-2670.25,-8660.1
4,3,38.2613,-15.2187,581.658,-0,-0,-0,2404.4,-2671.95,-8659.16
4,4,38.6007,-15.5807,582.18,-0,-0,-0,2404.98,-2669.55,-8660.5
5,0,39.0079,-15.0604,578.612,-0,-0,-0,2405.81,-2669.46,-8662.16
5,1,38.7817,-14.6531,578.961,-0,-0,-0,2404.9,-2671.99,-8656.39
5,2,38.578,-15.0151,581.658,-0,-0,-0,2405.27,-2668.3,-8664.69
5,3,38.94,-14.6079,577.481,-0,-0,-0,2406.06,-2668.92,-8662.71
5,4,37.8314,-15.0604,577.742,-0,-0,-0,2408.26,-2666.98,-8658.6
6,0,38.6233,-15.807,577.046,-0,-0,-0,2405.52,-2669.13,-8659.47
6,1,38.2613,-14.8567,576.611,-0,-0,-0,2405.69,-2669.22,-8662.24
6,2,37.7409,-14.2459,576.524,-0,-0,-0,2406.1,-2669.42,-8660.97
6,3,38.9174,-15.2866,575.915,-0,-0,-0,2407.26,-2670.71,-8659.55
6,4,38.4649,-14.359,573.739,-0,-0,-0,2405.19,-2670.25,-8666.03
7,0,38.0803,-14.8794,575.654,-0,-0,-0,2405.44,-2669.71,-8662.24
7,1,38.6233,-14.3137,572.608,-0,-0,-0,2407.51,-2669.51,-8657.02
7,2,38.3292,-14.3137,574.61,-0,-0,-0,2406.35,-2669.67,-8661.37
7,3,39.121,-14.0649,572.608,-0,-0,-0,2405.48,-2669.17,-8661.84
7,4,38.1029,-13.2956,571.738,-0,-0,-0,2406.39,-2668.84,-8660.58
8,0,37.9672,-13.0015,570.52,-0,-0,-0,2406.06,-2670.54,-8657.42
8,1,38.6912,-13.092,572.695,-0,-0,-0,2404.69,-2669.71,-8665.48
8,2,37.9445,-13.8386,570.955,-0,-0,-0,2405.48,-2669.26,-8661.29
8,3,38.2839,-12.7526,571.216,-0,-0,-0,2403.7,-2669.21,-8659.87
8,4,37.7183,-12.3001,568.257,-0,-0,-0,2404.4,-2669.71,-8665.72
9,0,38.8269,-12.7752,568.866,-0,-0,-0,2404.65,-2669.51,-8661.45
9,1,38.3065,-12.368,571.651,-0,-0,-0,2405.32,-2669.51,-8661.53
9,2,37.673,-12.0512,568.17,-0,-0,-0,2405.73,-2672.03,-8658.29
9,3,38.8948,-12.4585,568.17,-0,-0,-0,2407.43,-2667.6,-8669.75
9,4,38.0124,-12.2549,566.43,-0,-0,-0,2405.69,-2669.05,-8662.87
10,0,38.0124,-12.187,565.995,-0,-0,-0,2405.19,-2669.46,-8660.74
10,1,37.854,-11.7345,568.953,-0,-0,-0,2404.61,-2668.51,-8653.23
10,2,38.578,-11.7798,567.213,-0,-0,-0,2403.82,-2667.43,-8661.53
10,3,37.4016,-11.1689,567.213,-0,-0,-0,2405.11,-2669.42,-8661.61
10,4,38.1255,-11.8703,565.386,-0,-0,-0,2405.44,-2670.17,-8660.5
11,0,38.1482,-10.9426,564.951,-0,-0,-0,2404.94,-2669.84,-8662.95
11,1,37.1979,-11.2141,567.126,-0,-0,-0,2405.69,-2669.59,-8660.5
11,2,38.2613,-10.6033,564.428,-0,-0,-0,2405.73,-2669.8,-8659.71
11,3,37.7183,-10.6938,565.038,-0,-0,-0,2405.56,-2668.84,-8662.48
11,4,37.1527,-11.4856,565.734,-0,-0,-0,2405.94,-2671.45,-8659.23
12,0,38.7817,-10.7616,564.602,-0,-0,-0,2405.56,-2669.34,-8662.95
12,1,37.8314,-10.1281,564.515,-0,-0,-0,2405.4,-2668.72,-8661.69
12,2,37.3789,-10.5128,562.949,-0,-0,-0,2404.98,-2672.2,-8657.89
12,3,37.1753,-10.2186,563.21,-0,-0,-0,2401.5,-2671.08,-8666.82
12,4,36.9943,-9.78877,564.341,-0,-0,-0,2405.69,-2668.88,-8662.87
13,0,37.0622,-10.1508,563.471,-0,-0,-0,2405.69,-2670,-8659.23
13,1,36.5644,-10.196,565.212,-0,-0,-0,2406.31,-2668.72,-8655.68
13,2,36.5644,-8.95165,564.951,-0,-0,-0,2406.23,-2669.22,-8662.08
13,3,36.4061,-9.11002,563.558,-0,-0,-0,2406.1,-2668.84,-8659.08
13,4,36.5192,-8.47653,563.21,-0,-0,-0,2408.18,-2669.13,-8657.1
14,0,35.7726,-8.58965,566.865,-0,-0,-0,2402.99,-2669.88,-8661.76
14,1,35.4784,-8.11453,566.43,-0,-0,-0,2405.81,-2669.26,-8664.61
14,2,35.7047,-8.22765,564.864,-0,-0,-0,2405.32,-2669.88,-8661.61
14,3,35.5011,-7.66203,565.995,-0,-0,-0,2403.99,-2668.97,-8670.94
14,4,34.6639,-7.50366,566.169,-0,-0,-0,2402.95,-2672.32,-8665.01
15,0,34.302,-7.48103,569.737,-0,-0,-0,2405.48,-2669.63,-8661.53
15,1,34.1436,-6.80229,569.737,-0,-0,-0,2405.03,-2669.22,-8663.58
15,2,34.4603,-6.77966,567.822,-0,-0,-0,2403.37,-2670.09,-8661.84
15,3,33.578,-7.39054,568.605,-0,-0,-0,2405.48,-2669.88,-8659.95
15,4,33.1028,-7.91091,568.953,-0,-0,-0,2405.27,-2669.59,-8662
16,0,32.4467,-6.25929,571.999,-0,-0,-0,2405.61,-2669.3,-8655.04
16,1,32.3788,-6.46292,570.085,-0,-0,-0,2405.36,-2669.13,-8659.79
16,2,31.949,-6.64392,571.825,-0,-0,-0,2405.48,-2668.88,-8660.18
16,3,31.6096,-6.64392,571.39,-0,-0,-0,2404.28,-2670.09,-8659.63
16,4,30.9761,-6.62129,573.043,-0,-0,-0,2406.19,-2671.08,-8662.63
17,0,30.4557,-6.25929,573.391,-0,-0,-0,2405.52,-2669.34,-8664.53
17,1,30.5462,-6.62129,571.303,-0,-0,-0,2405.07,-2669.84,-8660.5
17,2,29.5055,-6.77966,573.826,-0,-0,-0,2406.23,-2669.01,-8664.14
17,3,29.1435,-5.15068,575.654,-0,-0,-0,2404.78,-2668.8,-8657.5
17,4,28.6231,-5.10543,574,-0,-0,-0,2405.85,-2669.71,-8662.87
18,0,27.9218,-5.96517,573.826,-0,-0,-0,2404.53,-2670.46,-8660.82
18,1,27.6276,-5.6258,574.784,-0,-0,-0,2405.23,-2669.09,-8663.74
18,2,26.881,-4.58506,575.132,-0,-0,-0,2404.98,-2672.74,-8658.29
18,3,27.2204,-4.69818,577.916,-0,-0,-0,2405.44,-2669.22,-8663.42
