Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,0.526661,1.9699,582.553,-0,-0,-0,2405.27,-2669.75,-8662.55
1,1,0.232539,1.56265,580.378,-0,-0,-0,2403.95,-2668.55,-8667.22
1,2,1.20541,1.40428,584.12,-0,-0,-0,2405.23,-2669.26,-8654.96
1,3,1.06966,1.90202,584.294,-0,-0,-0,2405.36,-2669.59,-8662.16
1,4,0.843409,1.13278,582.553,-0,-0,-0,2406.77,-2666.4,-8663.5
2,0,0.685035,1.81152,580.204,-0,-0,-0,2404.9,-2667.97,-8663.9
2,1,0.843409,1.38165,580.9,-0,-0,-0,2405.61,-2669.26,-8661.29
2,2,0.911283,1.22328,584.032,-0,-0,-0,2405.44,-2668.51,-8662.55
2,3,0.933908,1.29115,583.423,-0,-0,-0,2405.69,-2668.88,-8667.54
2,4,0.956533,1.20065,582.64,-0,-0,-0,2402.58,-2670.5,-8660.97
3,0,1.13753,1.31378,583.336,-0,-0,-0,2405.15,-2669.63,-8661.45
3,1,0.888659,0.929156,585.077,-0,-0,-0,2405.23,-2669.8,-8662.87
3,2,1.36378,0.408785,581.944,-0,-0,-0,2407.72,-2668.63,-8663.27
3,3,1.11491,-0.111586,582.727,-0,-0,-0,2405.23,-2670.13,-8664.29
3,4,1.11491,0.544534,584.032,-0,-0,-0,2405.11,-2670.09,-8663.42
4,0,0.888659,0.454035,580.204,-0,-0,-0,2402.45,-2670.87,-8668.01
4,1,1.18278,0.0467877,582.118,-0,-0,-0,2405.85,-2671,-8662.4
4,2,1.5674,0.00153806,580.552,-0,-0,-0,2404.82,-2668.97,-8662
4,3,1.59003,0.0694125,583.249,-0,-0,-0,2404.98,-2669.13,-8661.69
4,4,1.59003,0.182537,584.294,-0,-0,-0,2405.9,-2671.45,-8654.96
5,0,1.54478,-0.428334,585.599,-0,-0,-0,2406.44,-2671.29,-8659.23
5,1,1.16016,-0.0437116,582.901,-0,-0,-0,2405.69,-2669.8,-8662.4
5,2,1.70315,0.00153806,585.077,-0,-0,-0,2404.74,-2670,-8659.87
5,3,1.4769,-0.26996,584.294,-0,-0,-0,2406.64,-2668.59,-8661.05
5,4,1.63528,-0.202085,582.553,-0,-0,-0,2405.4,-2669.3,-8658.52
6,0,1.45428,0.205161,582.379,-0,-0,-0,2404.94,-2669.26,-8655.91
6,1,1.27328,-0.360459,584.99,-0,-0,-0,2408.38,-2669.05,-8656.55
6,2,2.26877,-0.812956,585.599,-0,-0,-0,2406.19,-2667.06,-8665.48
6,3,1.97465,-0.699832,582.292,-0,-0,-0,2405.52,-2668.84,-8661.84
6,4,1.20541,-0.473583,582.64,-0,-0,-0,2405.03,-2669.71,-8660.66
7,0,1.68053,-0.812956,583.51,-0,-0,-0,2404.65,-2668.43,-8663.82
7,1,1.72578,-0.428334,585.338,-0,-0,-0,2405.77,-2669.05,-8664.37
7,2,2.04252,-0.948705,583.771,-0,-0,-0,2405.73,-2669.88,-8664.29
7,3,2.22352,-1.4012,585.338,-0,-0,-0,2405.03,-2670.46,-8659.47
7,4,1.5674,-1.10708,584.468,-0,-0,-0,2404.86,-2669.17,-8661.37
8,0,1.95203,-0.609332,585.686,-0,-0,-0,2406.06,-2669.01,-8657.57
8,1,1.81628,-1.26545,586.034,-0,-0,-0,2404.9,-2669.92,-8659.23
8,2,2.1104,-0.812956,583.945,-0,-0,-0,2407.43,-2669.75,-8658.76
8,3,1.90678,-1.10708,585.599,-0,-0,-0,2406.48,-2671.16,-8658.84
8,4,2.04252,-0.97133,582.901,-0,-0,-0,2405.4,-2669.51,-8663.74
9,0,2.31402,-1.08445,584.555,-0,-0,-0,2406.1,-2669.84,-8661.13
9,1,1.59003,-0.699832,586.034,-0,-0,-0,2406.15,-2669.17,-8665.24
9,2,1.61265,-1.15233,586.295,-0,-0,-0,2405.85,-2666.69,-8663.66
9,3,2.4724,-1.37858,584.555,-0,-0,-0,2405.07,-2669.46,-8660.1
9,4,2.15565,-1.60482,583.771,-0,-0,-0,2405.19,-2669.84,-8660.97
10,0,2.26877,-1.17495,587.078,-0,-0,-0,2407.06,-2668.97,-8662.48
10,1,1.6579,-1.10708,586.643,-0,-0,-0,2405.4,-2669.05,-8660.66
10,2,2.13302,-1.1297,586.817,-0,-0,-0,2405.69,-2668.97,-8661.13
10,3,2.60815,-1.65007,585.425,-0,-0,-0,2403.49,-2669.8,-8667.69
10,4,1.77103,-1.33333,588.209,-0,-0,-0,2409.05,-2671.41,-8654.1
11,0,1.6579,-1.1297,584.99,-0,-0,-0,2405.19,-2669.17,-8660.42
11,1,2.04252,-1.5822,586.382,-0,-0,-0,2404.03,-2669.01,-8662.32
11,2,2.08777,-1.83107,589.428,-0,-0,-0,2404.69,-2669.75,-8665.16
11,3,2.3819,-1.4917,588.209,-0,-0,-0,2405.52,-2669.96,-8660.82
11,4,2.54027,-1.62745,589.602,-0,-0,-0,2405.36,-2670.04,-8663.42
12,0,2.2009,-1.69532,586.556,-0,-0,-0,2408.47,-2671.04,-8659.23
12,1,2.0199,-1.19758,588.209,-0,-0,-0,2405.48,-2668.22,-8662.48
12,2,2.31402,-1.71795,588.557,-0,-0,-0,2405.27,-2669.8,-8665.88
12,3,2.06515,-0.948705,586.904,-0,-0,-0,2406.06,-2669.17,-8666.43
12,4,2.92489,-1.78582,589.167,-0,-0,-0,2405.81,-2668.22,-8667.69
13,0,2.06515,-2.0347,589.428,-0,-0,-0,2405.9,-2667.97,-8668.8
13,1,2.35927,-1.74057,587.948,-0,-0,-0,2405.03,-2669.67,-8662.87
13,2,2.26877,-2.50982,590.211,-0,-0,-0,2405.94,-2669.3,-8661.37
13,3,1.6579,-1.96682,587.165,-0,-0,-0,2403.28,-2671.04,-8662.71
13,4,2.42715,-1.80845,589.254,-0,-0,-0,2405.03,-2670.83,-8655.68
14,0,2.2009,-2.14782,587.861,-0,-0,-0,2405.52,-2668.84,-8657.97
14,1,2.72127,-2.23832,587.513,-0,-0,-0,2404.44,-2669.63,-8659.16
14,2,1.9294,-1.96682,589.08,-0,-0,-0,2404.53,-2672.28,-8658.92
14,3,2.33665,-2.21569,586.643,-0,-0,-0,2405.48,-2669.3,-8656.47
