Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,3.65156,-1.83216,583.14,-0,-0,-0,2405.32,-2669.8,-8661.21
1,1,3.90043,-2.01316,585.837,-0,-0,-0,2405.27,-2669.84,-8662.47
1,2,3.62893,-2.66928,585.141,-0,-0,-0,2403.57,-2669.42,-8660.66
1,3,3.69681,-2.28466,583.488,-0,-0,-0,2407.18,-2670.38,-8658.29
1,4,3.8778,-2.4204,581.225,-0,-0,-0,2406.02,-2669.92,-8659.95
2,0,3.51581,-2.01316,584.532,-0,-0,-0,2406.06,-2669.67,-8662.55
2,1,2.90494,-2.26203,584.967,-0,-0,-0,2406.1,-2667.64,-8660.97
2,2,3.33481,-1.74166,584.271,-0,-0,-0,2406.48,-2671.91,-8659.95
2,3,3.51581,-2.82765,588.013,-0,-0,-0,2406.19,-2669.21,-8668.48
2,4,3.38006,-2.46565,584.445,-0,-0,-0,2405.56,-2669.75,-8661.84
3,0,2.99544,-2.53353,583.575,-0,-0,-0,2405.94,-2669.51,-8664.61
3,1,3.31218,-2.57878,583.575,-0,-0,-0,2407.47,-2671,-8659
3,2,3.15381,-2.80503,582.618,-0,-0,-0,2405.44,-2669.09,-8659.87
3,3,3.47056,-2.12628,584.01,-0,-0,-0,2405.23,-2669.38,-8661.13
3,4,3.85518,-2.75978,584.619,-0,-0,-0,2405.65,-2669.42,-8664.21
4,0,3.42531,-1.94528,584.793,-0,-0,-0,2404.98,-2669.42,-8656.94
4,1,3.31218,-2.48828,583.575,-0,-0,-0,2405.61,-2669.05,-8661.61
4,2,3.51581,-3.00865,584.793,-0,-0,-0,2407.35,-2670.25,-8667.14
4,3,3.28956,-2.26203,586.36,-0,-0,-0,2406.23,-2669.09,-8661.37
4,4,3.31218,-2.35253,584.445,-0,-0,-0,2405.61,-2669.92,-8662.63
5,0,3.10856,-2.37515,581.138,-0,-0,-0,2405.48,-2669.42,-8659.47
5,1,3.28956,-2.14891,584.271,-0,-0,-0,2407.22,-2669.09,-8661.84
5,2,3.31218,-2.80503,585.402,-0,-0,-0,2403.78,-2670.29,-8663.74
5,3,2.85969,-1.51541,584.184,-0,-0,-0,2404.65,-2668.76,-8661.21
5,4,3.56106,-2.12628,585.141,-0,-0,-0,2405.69,-2669.8,-8663.98
6,0,3.22168,-1.80953,585.75,-0,-0,-0,2405.23,-2668.3,-8659.39
6,1,3.47056,-2.17153,584.358,-0,-0,-0,2405.65,-2668.92,-8660.82
6,2,2.95019,-2.57878,584.706,-0,-0,-0,2405.15,-2669.88,-8660.26
6,3,3.49318,-2.6014,583.401,-0,-0,-0,2403.37,-2667.27,-8659.87
6,4,3.31218,-2.12628,583.836,-0,-0,-0,2405.44,-2669.71,-8667.77
7,0,3.06331,-2.8729,585.663,-0,-0,-0,2405.52,-2669.34,-8663.19
7,1,3.65156,-1.78691,584.793,-0,-0,-0,2405.48,-2669.63,-8664.29
7,2,3.31218,-2.30728,585.315,-0,-0,-0,2405.65,-2666.19,-8671.65
7,3,3.53843,-2.08103,582.357,-0,-0,-0,2405.48,-2670.29,-8658.52
7,4,3.53843,-1.37966,580.877,-0,-0,-0,2406.02,-2668.88,-8660.58
8,0,3.08594,-1.87741,584.793,-0,-0,-0,2405.11,-2669.3,-8661.29
8,1,3.13119,-1.90003,585.228,-0,-0,-0,2404.86,-2673.94,-8661.29
8,2,2.65606,-1.71904,585.489,-0,-0,-0,2406.64,-2670.54,-8663.35
8,3,3.01806,-2.01316,582.096,-0,-0,-0,2405.69,-2669.09,-8662.08
