Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-53.1541,11.748,738.141,-0,-0,-0,2405.44,-2668.97,-8664.77
1,1,-51.7288,11.4313,737.619,-0,-0,-0,2404.49,-2668.3,-8664.69
1,2,-52.2491,11.386,734.835,-0,-0,-0,2405.77,-2668.72,-8661.84
1,3,-51.9098,11.205,738.403,-0,-0,-0,2404.82,-2669.96,-8656.47
1,4,-51.1179,11.2503,734.661,-0,-0,-0,2405.56,-2670.5,-8659
2,0,-51.1858,11.7254,736.053,-0,-0,-0,2407.1,-2670.71,-8656.55
2,1,-50.9369,11.567,737.097,-0,-0,-0,2405.19,-2668.76,-8665.48
2,2,-50.8238,11.2955,736.923,-0,-0,-0,2405.56,-2669.01,-8665.01
2,3,-50.5297,11.1824,735.966,-0,-0,-0,2405.11,-2670.46,-8660.82
2,4,-50.2582,11.6123,735.531,-0,-0,-0,2406.97,-2669.71,-8657.5
3,0,-50.2129,11.386,734.226,-0,-0,-0,2405.69,-2669.13,-8658.6
3,1,-50.0319,11.4087,736.923,-0,-0,-0,2406.35,-2669.13,-8658.92
3,2,-49.3984,11.1145,736.053,-0,-0,-0,2404.78,-2669.13,-8664.06
3,3,-48.6065,11.2277,736.401,-0,-0,-0,2405.77,-2668.34,-8656.39
3,4,-47.9731,10.481,736.053,-0,-0,-0,2404.78,-2670.33,-8662.63
4,0,-48.4029,10.9335,739.36,-0,-0,-0,2406.1,-2675.31,-8652.75
4,1,-48.4708,10.7752,736.575,-0,-0,-0,2403.91,-2675.23,-8651.17
4,2,-47.7016,10.0964,738.141,-0,-0,-0,2405.27,-2671.54,-8659.79
4,3,-47.4979,9.59867,736.14,-0,-0,-0,2404.57,-2670.09,-8663.74
4,4,-47.0228,9.48555,737.967,-0,-0,-0,2406.1,-2671.21,-8662.55
5,0,-47.2491,9.75705,738.925,-0,-0,-0,2405.52,-2669.01,-8667.46
5,1,-46.9323,8.9878,741.796,-0,-0,-0,2405.4,-2669.59,-8662.32
5,2,-46.2309,9.41767,740.839,-0,-0,-0,2405.85,-2668.8,-8659.39
5,3,-45.8916,9.5308,742.753,-0,-0,-0,2403.86,-2672.45,-8661.61
5,4,-45.5296,8.82943,744.755,-0,-0,-0,2405.07,-2670.46,-8664.37
6,0,-45.5974,8.7163,743.624,-0,-0,-0,2405.15,-2668.43,-8664.53
6,1,-46.0047,8.6258,745.625,-0,-0,-0,2408.14,-2667.72,-8662.55
6,2,-46.0499,8.17331,747.539,-0,-0,-0,2408.3,-2668.47,-8658.52
6,3,-45.4391,8.26381,748.932,-0,-0,-0,2405.98,-2669.88,-8661.53
6,4,-44.9639,8.44481,748.584,-0,-0,-0,2405.52,-2671.87,-8663.27
7,0,-45.0318,6.92894,748.932,-0,-0,-0,2404.44,-2669.13,-8666.59
7,1,-45.2354,7.69819,750.411,-0,-0,-0,2405.19,-2669.46,-8662.24
7,2,-44.9639,7.85656,753.109,-0,-0,-0,2405.19,-2668.63,-8660.58
7,3,-44.8056,8.01494,755.284,-0,-0,-0,2407.31,-2666.1,-8652.67
7,4,-44.8508,7.96969,753.109,-0,-0,-0,2404.74,-2666.77,-8663.66
8,0,-44.6924,7.99231,756.415,-0,-0,-0,2404.78,-2668.59,-8663.27
8,1,-44.9187,8.49006,756.067,-0,-0,-0,2404.4,-2668.14,-8661.92
8,2,-44.8508,7.96969,757.634,-0,-0,-0,2405.03,-2668.34,-8660.34
8,3,-44.2852,8.58055,757.721,-0,-0,-0,2404.69,-2669.22,-8659.63
8,4,-45.1223,8.78418,757.895,-0,-0,-0,2404.9,-2670.91,-8659
9,0,-44.4888,8.49006,758.069,-0,-0,-0,2402.74,-2670.62,-8670.14
9,1,-44.3983,8.42218,760.418,-0,-0,-0,2403.37,-2671.91,-8658.13
9,2,-44.9187,8.85205,758.591,-0,-0,-0,2405.07,-2670,-8665.4
9,3,-45.0092,8.39956,758.939,-0,-0,-0,2409.42,-2667.56,-8662.4
9,4,-44.602,8.33168,760.766,-0,-0,-0,2405.56,-2668.8,-8666.75
10,0,-44.4436,8.96518,756.415,-0,-0,-0,2405.65,-2670.58,-8659.39
10,1,-44.602,8.76155,760.244,-0,-0,-0,2405.98,-2670.87,-8658.84
10,2,-44.8282,8.76155,761.027,-0,-0,-0,2407.39,-2669.01,-8661.13
10,3,-45.2807,7.85656,760.679,-0,-0,-0,2404.69,-2670.5,-8660.42
10,4,-44.8056,8.24118,759.722,-0,-0,-0,2405.61,-2668.97,-8662.95
11,0,-44.6924,8.24118,761.549,-0,-0,-0,2405.27,-2669.17,-8661.69
11,1,-44.9866,8.15068,759.548,-0,-0,-0,2405.85,-2669.42,-8667.3
