Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,3.01372,3.51852,757.982,-0,-0,-0,2405.27,-2669.09,-8659.55
1,1,3.08159,3.79002,758.852,-0,-0,-0,2404.65,-2669.09,-8663.58
1,2,2.87797,3.92577,758.591,-0,-0,-0,2403.74,-2669.71,-8662.4
1,3,2.92322,3.65427,759.2,-0,-0,-0,2408.3,-2668.59,-8660.26
1,4,3.01372,3.24703,763.116,-0,-0,-0,2405.36,-2669.51,-8662.32
2,0,3.26259,3.3149,759.287,-0,-0,-0,2406.31,-2669.75,-8665.01
2,1,3.12684,3.26965,760.331,-0,-0,-0,2407.68,-2669.71,-8661.29
2,2,3.80559,2.29678,761.463,-0,-0,-0,2404.32,-2671.87,-8661.45
2,3,3.14947,2.90765,763.986,-0,-0,-0,2405.48,-2669.92,-8662.71
2,4,3.37571,3.51852,763.638,-0,-0,-0,2405.85,-2669.8,-8664.37
3,0,2.78747,3.47327,761.724,-0,-0,-0,2407.18,-2668.34,-8663.27
3,1,3.10422,2.6814,766.945,-0,-0,-0,2405.77,-2668.43,-8659.16
3,2,2.83272,2.79453,765.639,-0,-0,-0,2405.19,-2669.96,-8661.69
3,3,2.04085,2.6814,766.945,-0,-0,-0,2404.36,-2669.3,-8662.71
3,4,1.40735,3.1339,766.075,-0,-0,-0,2405.48,-2669.01,-8662.32
4,0,1.74673,3.4054,765.987,-0,-0,-0,2404.98,-2669.17,-8661.53
4,1,1.88248,3.4054,770.425,-0,-0,-0,2405.44,-2669.42,-8662.24
4,2,1.04536,3.15653,767.989,-0,-0,-0,2404.74,-2669.46,-8662.87
4,3,1.06798,3.3149,770.513,-0,-0,-0,2404.36,-2668.3,-8663.11
4,4,0.366613,3.94839,771.383,-0,-0,-0,2405.81,-2669.05,-8660.89
5,0,-0.153758,3.51852,773.297,-0,-0,-0,2404.9,-2669.42,-8661.37
5,1,-0.221633,3.6769,772.862,-0,-0,-0,2405.19,-2670.54,-8656.63
5,2,-0.58363,3.20178,773.036,-0,-0,-0,2403.99,-2671.91,-8658.84
5,3,-1.48862,3.65427,775.56,-0,-0,-0,2406.27,-2669.21,-8662.79
5,4,-1.17188,3.47327,772.688,-0,-0,-0,2405.85,-2669.38,-8660.89
6,0,-2.59724,4.26514,776.691,-0,-0,-0,2405.69,-2670.92,-8662.24
6,1,-3.04974,3.7674,777.039,-0,-0,-0,2406.02,-2671.74,-8656.15
6,2,-3.09499,3.5864,774.776,-0,-0,-0,2405.48,-2670.25,-8664.14
6,3,-3.9321,3.99364,778.344,-0,-0,-0,2406.35,-2669.59,-8666.27
6,4,-4.24885,4.12939,776.169,-0,-0,-0,2407.02,-2668.8,-8666.67
7,0,-3.75111,4.35564,777.474,-0,-0,-0,2406.56,-2668.92,-8660.1
7,1,-4.58822,3.97102,773.297,-0,-0,-0,2405.4,-2670.04,-8659.95
