Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-19.5974,0.543584,527.914,-0,-0,-0,2404.78,-2670.5,-8657.02
1,1,-18.9639,0.407835,524.346,-0,-0,-0,2405.81,-2669.67,-8663.27
1,2,-19.8237,0.47571,529.48,-0,-0,-0,2405.4,-2670.09,-8662.63
1,3,-19.5069,0.249462,527.827,-0,-0,-0,2400.59,-2669.59,-8662.24
1,4,-19.2581,0.769833,527.74,-0,-0,-0,2406.39,-2670.67,-8664.77
2,0,-19.5296,0.815082,527.827,-0,-0,-0,2405.98,-2669.34,-8663.98
2,1,-19.5296,0.362586,531.307,-0,-0,-0,2405.32,-2669.92,-8663.11
2,2,-19.0997,0.000588475,529.915,-0,-0,-0,2407.02,-2669.71,-8659.87
2,3,-19.3712,1.42595,525.999,-0,-0,-0,2405.4,-2667.31,-8665.24
2,4,-19.2128,0.543584,528.262,-0,-0,-0,2405.98,-2669.42,-8664.77
3,0,-19.4617,0.588834,526.869,-0,-0,-0,2405.98,-2670,-8661.69
3,1,-18.7829,0.588834,528.61,-0,-0,-0,2407.97,-2669.17,-8662
3,2,-19.7784,1.35808,524.781,-0,-0,-0,2405.69,-2669.26,-8666.03
3,3,-18.9866,0.317336,525.564,-0,-0,-0,2405.98,-2669.26,-8665.4
3,4,-18.5115,0.996081,524.694,-0,-0,-0,2405.77,-2669.42,-8668.96
4,0,-18.6472,1.22233,525.477,-0,-0,-0,2405.52,-2670,-8660.66
4,1,-19.4843,1.67483,526.869,-0,-0,-0,2405.36,-2669.8,-8665.01
4,2,-19.4843,0.181587,527.566,-0,-0,-0,2406.64,-2670.09,-8662.48
4,3,-18.8734,0.724583,528.349,-0,-0,-0,2405.23,-2669.46,-8662.55
4,4,-18.5341,0.973456,525.912,-0,-0,-0,2405.69,-2669.75,-8662.55
5,0,-19.1223,0.407835,524.955,-0,-0,-0,2406.39,-2668.97,-8662.08
5,1,-18.5341,0.43046,524.955,-0,-0,-0,2407.35,-2667.89,-8654.49
5,2,-18.7829,0.588834,527.914,-0,-0,-0,2405.73,-2669.63,-8654.89
5,3,-18.3531,1.24495,528.175,-0,-0,-0,2405.23,-2669.38,-8657.81
5,4,-18.2852,-0.112536,524.52,-0,-0,-0,2403.33,-2669.46,-8666.43
6,0,-17.5838,-0.13516,527.827,-0,-0,-0,2405.94,-2668.8,-8665.24
6,1,-18.0137,0.566209,523.476,-0,-0,-0,2405.44,-2669.92,-8662.08
6,2,-18.7151,-0.067286,528.958,-0,-0,-0,2409.13,-2670,-8650.22
6,3,-18.5341,-0.361409,525.39,-0,-0,-0,2406.15,-2668.22,-8666.59
6,4,-17.8327,-0.203035,525.825,-0,-0,-0,2405.36,-2668.97,-8656.86
7,0,-18.1495,0.362586,525.042,-0,-0,-0,2404.74,-2670.75,-8657.18
7,1,-17.9458,0.701958,528.001,-0,-0,-0,2405.36,-2669.42,-8656.94
7,2,-17.6517,-0.293534,525.738,-0,-0,-0,2405.65,-2669.38,-8663.03
