Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,50.5561,-16.3449,651.486,-0,-0,-0,2408.3,-2671.62,-8655.83
1,1,49.6058,-15.8698,652.879,-0,-0,-0,2404.69,-2670.54,-8660.03
1,2,50.5335,-15.8246,653.836,-0,-0,-0,2405.98,-2669.88,-8662.87
1,3,49.8773,-14.4218,650.442,-0,-0,-0,2406.48,-2669.8,-8662.71
1,4,49.9678,-13.9693,652.096,-0,-0,-0,2406.27,-2668.14,-8659.16
2,0,49.9226,-13.9015,653.314,-0,-0,-0,2404.9,-2669.75,-8656.71
2,1,49.6737,-13.811,652.444,-0,-0,-0,2405.4,-2669.09,-8661.84
2,2,49.3117,-13.1548,652.792,-0,-0,-0,2408.18,-2671.99,-8653.7
2,3,49.8095,-13.5847,650.181,-0,-0,-0,2407.1,-2670.04,-8653.62
2,4,49.538,-12.7476,649.659,-0,-0,-0,2404.82,-2669.34,-8660.97
3,0,49.2891,-12.8833,649.572,-0,-0,-0,2405.61,-2669.26,-8662.4
3,1,48.7461,-11.9557,648.615,-0,-0,-0,2405.81,-2669.09,-8652.44
3,2,48.8818,-11.9331,648.354,-0,-0,-0,2408.34,-2668.47,-8663.98
3,3,49.0855,-11.5032,648.876,-0,-0,-0,2405.44,-2669.09,-8662.32
3,4,48.1805,-10.8697,649.224,-0,-0,-0,2405.23,-2670.21,-8659.31
4,0,47.9769,-10.8697,649.833,-0,-0,-0,2405.11,-2674.48,-8655.12
4,1,47.9316,-10.0552,647.049,-0,-0,-0,2405.27,-2672.91,-8658.76
4,2,48.1805,-9.94212,647.136,-0,-0,-0,2405.9,-2671.74,-8663.27
4,3,46.9135,-10.0326,646.875,-0,-0,-0,2406.81,-2669.01,-8661.84
4,4,47.6149,-9.58012,643.916,-0,-0,-0,2405.27,-2668.39,-8664.29
5,0,47.2981,-9.44437,643.394,-0,-0,-0,2405.73,-2669.63,-8661.29
5,1,46.3931,-9.89687,644.786,-0,-0,-0,2405.52,-2670.21,-8659.63
5,2,46.3026,-9.87424,639.652,-0,-0,-0,2404.32,-2668.43,-8661.45
5,3,45.6691,-9.30862,641.392,-0,-0,-0,2406.52,-2668.01,-8668.33
5,4,45.1488,-8.44888,637.477,-0,-0,-0,2405.23,-2669.09,-8663.82
6,0,45.2166,-8.76563,640.87,-0,-0,-0,2405.73,-2670,-8661.21
6,1,45.2619,-8.72038,639.304,-0,-0,-0,2404.49,-2670.96,-8658.76
6,2,44.651,-8.51675,638.695,-0,-0,-0,2401,-2668.43,-8667.14
6,3,43.9496,-8.17738,636.606,-0,-0,-0,2404.32,-2670.25,-8662.08
6,4,43.4971,-8.743,635.475,-0,-0,-0,2404.86,-2670.04,-8660.58
7,0,43.5198,-8.06426,633.996,-0,-0,-0,2405.07,-2667.93,-8661.92
7,1,43.1578,-8.44888,633.474,-0,-0,-0,2405.56,-2669.8,-8659.63
7,2,42.7731,-8.22263,632.516,-0,-0,-0,2405.69,-2668.76,-8661.53
7,3,41.6193,-7.83801,629.036,-0,-0,-0,2405.07,-2668.72,-8661.84
7,4,41.5966,-7.67964,632.603,-0,-0,-0,2402.45,-2670.42,-8670.22
8,0,41.1442,-8.29051,631.559,-0,-0,-0,2405.32,-2669.8,-8676.15
8,1,40.2165,-7.97376,630.341,-0,-0,-0,2405.65,-2670.13,-8666.35
