Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,25.1032,-3.46902,755.164,-0,-0,-0,2407.72,-2668.18,-8660.42
1,1,25.6236,-4.03464,756.295,-0,-0,-0,2406.89,-2667.97,-8659.87
1,2,25.9403,-3.89889,755.599,-0,-0,-0,2407.64,-2668.68,-8660.18
1,3,26.9584,-3.31065,755.077,-0,-0,-0,2408.88,-2665.86,-8665.48
1,4,27.4788,-4.30614,758.21,-0,-0,-0,2404.24,-2667.85,-8668.09
2,0,28.2028,-4.30614,753.685,-0,-0,-0,2404.24,-2669.71,-8663.66
2,1,29.8997,-4.82651,754.816,-0,-0,-0,2404.36,-2668.63,-8663.66
2,2,29.3567,-4.66814,752.206,-0,-0,-0,2405.27,-2668.97,-8663.98
2,3,30.42,-5.70888,755.164,-0,-0,-0,2405.15,-2669.46,-8662.95
2,4,31.8906,-5.39213,753.685,-0,-0,-0,2407.39,-2669.01,-8657.57
3,0,32.7278,-5.66363,754.642,-0,-0,-0,2408.55,-2668.3,-8660.66
3,1,33.4518,-5.48263,753.772,-0,-0,-0,2407.55,-2670.17,-8658.68
3,2,33.135,-5.00751,755.338,-0,-0,-0,2406.35,-2669.3,-8663.11
3,3,35.669,-5.52788,756.382,-0,-0,-0,2404.94,-2669.51,-8664.53
3,4,35.9179,-5.75413,757.253,-0,-0,-0,2403.82,-2670.71,-8661.92
4,0,36.7776,-5.7315,750.987,-0,-0,-0,2405.69,-2668.39,-8667.54
4,1,37.3206,-5.66363,755.077,-0,-0,-0,2405.73,-2669.34,-8662.87
4,2,37.8862,-4.98488,751.858,-0,-0,-0,2404.74,-2670.33,-8663.42
4,3,38.6102,-5.03013,754.816,-0,-0,-0,2406.23,-2668.1,-8668.41
4,4,39.3568,-5.48263,751.074,-0,-0,-0,2403.99,-2670.5,-8663.11
5,0,39.3795,-5.95775,753.859,-0,-0,-0,2403.82,-2669.51,-8659.23
5,1,40.194,-4.48714,750.726,-0,-0,-0,2407.02,-2669.63,-8661.05
5,2,40.6012,-4.60026,752.902,-0,-0,-0,2405.61,-2666.15,-8663.42
5,3,42.1623,-3.58214,756.905,-0,-0,-0,2406.44,-2670,-8662
5,4,42.1623,-4.69076,750.726,-0,-0,-0,2407.1,-2669.84,-8665.24
6,0,42.4112,-4.84913,750.378,-0,-0,-0,2404.07,-2668.92,-8668.88
6,1,42.5922,-4.48714,754.555,-0,-0,-0,2404.98,-2669.26,-8662.08
6,2,42.5017,-3.89889,752.031,-0,-0,-0,2405.52,-2669.96,-8663.19
6,3,43.9949,-4.39664,749.682,-0,-0,-0,2403.99,-2669.34,-8663.66
6,4,45.0357,-5.41475,750.378,-0,-0,-0,2405.36,-2668.84,-8666.19
7,0,45.2845,-4.78126,750.726,-0,-0,-0,2405.94,-2670.13,-8663.66
7,1,45.8728,-4.87176,751.074,-0,-0,-0,2406.48,-2669.3,-8664.69
7,2,45.2167,-4.10252,750.813,-0,-0,-0,2407.26,-2671.41,-8660.26
7,3,45.7823,-4.80388,749.856,-0,-0,-0,2406.31,-2669.51,-8662.79
7,4,46.6647,-4.28351,750.639,-0,-0,-0,2405.07,-2670.58,-8665.64
8,0,47.2076,-4.69076,747.855,-0,-0,-0,2406.02,-2669.09,-8666.19
8,1,47.547,-4.60026,747.507,-0,-0,-0,2406.31,-2670.04,-8665.01
8,2,46.9588,-4.44189,748.29,-0,-0,-0,2405.77,-2669.17,-8663.42
8,3,47.6601,-3.69527,745.94,-0,-0,-0,2405.61,-2669.55,-8664.14
8,4,48.4973,-4.32876,748.899,-0,-0,-0,2405.23,-2671.79,-8661.84
9,0,47.8185,-4.78126,748.29,-0,-0,-0,2403.2,-2671.08,-8662.32
9,1,47.728,-4.50976,742.372,-0,-0,-0,2405.4,-2669.59,-8660.89
9,2,49.2439,-4.64551,747.594,-0,-0,-0,2405.85,-2667.89,-8661.61
9,3,48.4294,-4.44189,745.07,-0,-0,-0,2405.11,-2663.04,-8669.12
9,4,49.0403,-5.39213,746.549,-0,-0,-0,2405.03,-2667.89,-8661.92
10,0,49.3344,-4.55501,748.203,-0,-0,-0,2405.07,-2668.26,-8664.29
10,1,49.4701,-4.69076,746.462,-0,-0,-0,2405.69,-2670,-8662.71
10,2,49.8321,-5.23376,742.285,-0,-0,-0,2405.98,-2669.96,-8660.89
10,3,49.9679,-5.39213,743.504,-0,-0,-0,2401.34,-2671.04,-8666.19
10,4,50.1489,-4.28351,742.634,-0,-0,-0,2405.73,-2669.55,-8661.69
11,0,50.1489,-4.89438,742.285,-0,-0,-0,2404.24,-2671.12,-8661.53
11,1,50.3073,-5.23376,745.766,-0,-0,-0,2404.24,-2668.55,-8663.82
11,2,50.6014,-4.46451,742.721,-0,-0,-0,2406.89,-2669.09,-8662.55
11,3,50.3299,-5.05276,739.24,-0,-0,-0,2404.98,-2670.83,-8664.77
11,4,51.0312,-4.53239,741.328,-0,-0,-0,2407.26,-2669.09,-8660.34
12,0,50.7371,-4.66814,740.197,-0,-0,-0,2407.47,-2668.47,-8662.32
12,1,51.2801,-5.25638,739.588,-0,-0,-0,2406.02,-2668.51,-8663.82
12,2,51.1444,-5.41475,737.499,-0,-0,-0,2405.19,-2670.09,-8662.16
12,3,51.4611,-5.12063,739.414,-0,-0,-0,2405.19,-2670.96,-8659.79
12,4,50.8955,-6.07087,740.806,-0,-0,-0,2403.91,-2674.23,-8656.39
13,0,52.1851,-5.25638,740.023,-0,-0,-0,2404.69,-2670.42,-8659.87
13,1,52.3435,-5.9125,737.325,-0,-0,-0,2403.28,-2670.13,-8665.72
13,2,52.2304,-5.9125,737.935,-0,-0,-0,2408.14,-2668.68,-8660.5
13,3,52.5019,-5.66363,735.933,-0,-0,-0,2407.1,-2668.76,-8660.1
13,4,52.2756,-5.79938,740.806,-0,-0,-0,2405.77,-2668.18,-8661.92
14,0,52.7281,-6.97587,738.37,-0,-0,-0,2404.2,-2671.5,-8662.95
14,1,52.9317,-6.003,736.803,-0,-0,-0,2405.48,-2669.67,-8661.61
14,2,52.1399,-5.79938,733.148,-0,-0,-0,2405.9,-2669.67,-8660.82
14,3,53.0222,-7.13424,737.499,-0,-0,-0,2406.31,-2670.04,-8662.08
14,4,53.2485,-6.41025,735.411,-0,-0,-0,2403.33,-2668.47,-8664.61
15,0,53.1806,-7.06637,733.584,-0,-0,-0,2406.31,-2669.42,-8662.55
15,1,53.3842,-7.11162,734.28,-0,-0,-0,2406.52,-2669.3,-8661.29
15,2,53.9951,-7.72249,733.584,-0,-0,-0,2403.33,-2669.3,-8665.56
15,3,53.7462,-7.65461,732.278,-0,-0,-0,2400.75,-2670.04,-8665.4
15,4,53.5652,-7.79036,733.671,-0,-0,-0,2403.33,-2668.59,-8662.71
16,0,54.0856,-7.36049,731.321,-0,-0,-0,2404.4,-2668.88,-8662.16
16,1,54.0856,-7.69986,730.451,-0,-0,-0,2405.9,-2668.84,-8655.28
16,2,54.0177,-7.60936,730.799,-0,-0,-0,2405.77,-2670.21,-8660.82
16,3,54.6286,-7.74511,732.539,-0,-0,-0,2405.07,-2669.26,-8662.71
16,4,54.9227,-6.68175,729.581,-0,-0,-0,2406.23,-2669.13,-8661.69
17,0,54.8096,-7.74511,730.19,-0,-0,-0,2404.15,-2668.01,-8661.84
17,1,55.3978,-8.46911,731.582,-0,-0,-0,2403.33,-2668.76,-8657.89
17,2,54.9001,-8.06186,729.842,-0,-0,-0,2404.61,-2668.63,-8661.76
17,3,54.8548,-7.88086,729.842,-0,-0,-0,2405.61,-2669.42,-8662.95
17,4,54.8775,-8.33336,729.059,-0,-0,-0,2405.52,-2671.7,-8659.47
18,0,55.3073,-7.72249,732.8,-0,-0,-0,2407.14,-2670.04,-8661.69
