Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-50.2738,3.25408,657.164,-0,-0,-0,2407.22,-2667.76,-8663.74
1,1,-49.7308,3.84233,653.161,-0,-0,-0,2405.36,-2668.1,-8659.87
1,2,-49.3235,3.34458,655.075,-0,-0,-0,2403.12,-2667.72,-8661.76
1,3,-49.3235,2.86946,655.423,-0,-0,-0,2403.28,-2668.8,-8662.48
1,4,-48.2602,4.15908,653.683,-0,-0,-0,2405.65,-2669.88,-8663.03
2,0,-49.3461,4.11383,652.639,-0,-0,-0,2404.78,-2669.3,-8662.48
2,1,-48.3507,4.9057,653.161,-0,-0,-0,2404.49,-2672.53,-8654.25
2,2,-48.0792,5.17719,652.117,-0,-0,-0,2404.98,-2670.33,-8655.28
2,3,-47.3552,4.70207,654.379,-0,-0,-0,2407.72,-2668.63,-8662
2,4,-47.6719,5.15457,652.117,-0,-0,-0,2409.21,-2666.73,-8661.45
3,0,-47.3099,4.7247,654.205,-0,-0,-0,2407.35,-2665.52,-8664.85
3,1,-47.1515,4.49845,655.162,-0,-0,-0,2404.11,-2668.68,-8664.37
3,2,-45.9072,5.33557,653.77,-0,-0,-0,2403.45,-2669.96,-8662.16
3,3,-45.7941,5.85594,655.51,-0,-0,-0,2405.11,-2672.57,-8661.53
3,4,-45.7714,6.35368,656.468,-0,-0,-0,2403.12,-2669.09,-8659.39
4,0,-44.6176,5.58444,655.075,-0,-0,-0,2405.27,-2669.59,-8659.79
4,1,-45.2058,6.80618,654.814,-0,-0,-0,2404.82,-2670.13,-8660.58
4,2,-45.0248,6.67043,655.162,-0,-0,-0,2403.45,-2671.37,-8658.29
4,3,-44.3687,6.98718,651.072,-0,-0,-0,2406.93,-2673.86,-8659
4,4,-43.9614,6.67043,654.901,-0,-0,-0,2405.98,-2670.71,-8663.98
