Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,2.64634,-0.840422,641.98,-0,-0,-0,2405.44,-2669.34,-8662.16
1,1,1.78659,-0.727298,641.197,-0,-0,-0,2405.32,-2670.17,-8659.23
1,2,2.14859,-0.523674,645.548,-0,-0,-0,2408.18,-2670.17,-8659.08
1,3,2.01284,-0.930921,643.372,-0,-0,-0,2407.93,-2670.58,-8656.47
1,4,2.42009,-0.636798,642.676,-0,-0,-0,2404.57,-2669.46,-8662.4
2,0,2.69159,-1.36079,642.589,-0,-0,-0,2404.03,-2669.51,-8661.53
2,1,1.94497,-1.17979,642.067,-0,-0,-0,2404.32,-2666.4,-8661.76
2,2,2.10334,-1.31554,643.198,-0,-0,-0,2401.21,-2670.29,-8665.24
2,3,2.55584,-1.13454,640.327,-0,-0,-0,2405.07,-2669.51,-8662.4
2,4,2.89521,-1.04405,641.197,-0,-0,-0,2404.86,-2669.55,-8660.74
3,0,2.32959,0.0193216,640.327,-0,-0,-0,2404.65,-2668.01,-8667.77
3,1,2.96308,-0.930921,641.371,-0,-0,-0,2406.23,-2669.51,-8663.42
3,2,2.55584,-0.682048,640.501,-0,-0,-0,2404.82,-2669.63,-8663.5
3,3,2.71421,-1.54179,640.065,-0,-0,-0,2407.1,-2666.73,-8661.69
3,4,2.57846,-1.97166,645.635,-0,-0,-0,2406.27,-2668.84,-8665.8
4,0,2.10334,-1.42867,640.675,-0,-0,-0,2406.35,-2669.59,-8662.71
4,1,2.53321,-0.501049,641.545,-0,-0,-0,2405.69,-2670,-8663.42
4,2,2.53321,-1.40604,643.459,-0,-0,-0,2404.9,-2669.34,-8653.54
4,3,2.55584,-1.51917,640.153,-0,-0,-0,2404.94,-2669.59,-8663.74
4,4,2.37484,-1.74541,639.369,-0,-0,-0,2405.36,-2669.71,-8661.92
5,0,2.42009,-1.08929,636.411,-0,-0,-0,2406.02,-2669.51,-8662
5,1,2.44271,-1.92641,643.372,-0,-0,-0,2404.49,-2668.8,-8664.69
5,2,2.42009,-1.76804,639.804,-0,-0,-0,2405.81,-2669.84,-8663.19
5,3,2.64634,-1.81329,641.11,-0,-0,-0,2405.9,-2669.59,-8661.68
5,4,2.57846,-2.40153,641.545,-0,-0,-0,2407.76,-2671.66,-8659.71
6,0,2.78208,-1.36079,642.241,-0,-0,-0,2406.77,-2670.33,-8657.97
6,1,2.32959,-2.22054,639.63,-0,-0,-0,2405.23,-2668.76,-8661.45
6,2,2.64634,-2.28841,641.893,-0,-0,-0,2404.49,-2669.59,-8659.55
6,3,1.67347,-0.998796,639.108,-0,-0,-0,2404.74,-2670.92,-8657.18
6,4,2.48796,-1.13454,641.284,-0,-0,-0,2405.03,-2669.26,-8661.45
7,0,2.32959,-1.76804,642.328,-0,-0,-0,2405.9,-2670.38,-8663.19
7,1,2.64634,-1.79066,641.719,-0,-0,-0,2404.78,-2669.38,-8661.37
7,2,2.51059,-1.83591,641.632,-0,-0,-0,2405.69,-2669.42,-8662.16
7,3,2.30696,-2.83141,638.499,-0,-0,-0,2405.61,-2670,-8662.63
7,4,2.87258,-2.13004,640.501,-0,-0,-0,2405.11,-2667.89,-8662.48
8,0,2.87258,-2.37891,642.502,-0,-0,-0,2405.61,-2669.8,-8662
8,1,2.39746,-2.89928,638.151,-0,-0,-0,2405.48,-2669.92,-8660.42
8,2,1.71872,-2.28841,639.804,-0,-0,-0,2405.94,-2669.84,-8663.82
8,3,1.89972,-2.89928,639.369,-0,-0,-0,2406.52,-2669.17,-8663.66
8,4,2.89521,-2.85403,639.282,-0,-0,-0,2403.91,-2669.01,-8667.93
9,0,2.53321,-2.44678,639.63,-0,-0,-0,2402.83,-2669.26,-8656.55
9,1,2.69159,-2.28841,639.195,-0,-0,-0,2405.44,-2669.46,-8659.31
9,2,2.32959,-2.33366,639.021,-0,-0,-0,2404.94,-2669.46,-8660.34
9,3,2.48796,-2.89928,637.368,-0,-0,-0,2406.39,-2668.84,-8662.95
9,4,2.53321,-2.60516,637.977,-0,-0,-0,2405.19,-2669.01,-8657.49
10,0,2.26171,-1.94904,640.065,-0,-0,-0,2406.39,-2669.22,-8661.37
10,1,2.62371,-2.74091,639.369,-0,-0,-0,2406.93,-2670.58,-8660.82
10,2,2.80471,-2.67303,637.368,-0,-0,-0,2407.14,-2670.46,-8658.37
10,3,2.48796,-2.74091,636.15,-0,-0,-0,2405.56,-2669.71,-8660.97
10,4,2.08071,-2.83141,639.282,-0,-0,-0,2404.86,-2669.09,-8660.34
11,0,2.55584,-2.80878,637.629,-0,-0,-0,2407.39,-2669.51,-8660.18
11,1,2.39746,-2.78616,639.804,-0,-0,-0,2404.36,-2670.25,-8663.19
11,2,2.51059,-2.55991,636.933,-0,-0,-0,2406.35,-2669.8,-8662.32
11,3,2.35221,-3.26128,635.367,-0,-0,-0,2405.98,-2670.5,-8662.87
11,4,1.99022,-2.60516,637.716,-0,-0,-0,2404.03,-2672.78,-8663.98
12,0,2.48796,-2.53728,634.148,-0,-0,-0,2408.18,-2667.76,-8660.02
12,1,2.01284,-2.35629,633.974,-0,-0,-0,2405.81,-2670.25,-8661.37
12,2,2.55584,-2.31104,637.542,-0,-0,-0,2405.03,-2669.05,-8663.66
12,3,2.32959,-3.23865,636.063,-0,-0,-0,2404.9,-2669.38,-8665.01
12,4,2.57846,-3.1934,634.409,-0,-0,-0,2405.48,-2670.09,-8666.51
13,0,2.69159,-2.87666,636.237,-0,-0,-0,2405.36,-2669.51,-8661.29
