Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,14.8637,0.268195,641.893,-0,-0,-0,2406.23,-2670.17,-8660.42
1,1,15.5877,-1.20242,640.588,-0,-0,-0,2404.36,-2670.71,-8662
1,2,14.9316,-1.08929,639.543,-0,-0,-0,2406.93,-2669.8,-8664.21
1,3,14.7959,-0.636798,640.24,-0,-0,-0,2405.11,-2672.7,-8658.68
1,4,14.9542,-2.01691,638.325,-0,-0,-0,2405.77,-2669.63,-8662.48
2,0,13.8456,-1.63229,637.716,-0,-0,-0,2404.36,-2668.97,-8663.03
2,1,13.7325,-1.60967,633.539,-0,-0,-0,2406.19,-2668.26,-8665.88
2,2,14.5922,-1.90379,635.192,-0,-0,-0,2405.32,-2667.97,-8664.14
2,3,13.28,-1.02142,635.976,-0,-0,-0,2405.11,-2669.09,-8662.63
2,4,13.9587,-0.998796,634.67,-0,-0,-0,2406.35,-2669.59,-8663.27
3,0,14.2302,-1.29292,636.672,-0,-0,-0,2404.69,-2672.03,-8662.63
3,1,13.3253,-1.47392,634.148,-0,-0,-0,2406.27,-2668.88,-8665.32
3,2,13.3931,-0.885671,634.931,-0,-0,-0,2404.74,-2668.92,-8660.03
3,3,12.8501,-1.04405,635.541,-0,-0,-0,2405.36,-2668.72,-8660.58
3,4,12.737,-0.591549,632.756,-0,-0,-0,2405.4,-2670.83,-8657.65
4,0,13.3253,-0.795172,633.887,-0,-0,-0,2405.52,-2669.22,-8663.19
4,1,12.6013,-0.930921,635.628,-0,-0,-0,2404.49,-2669.26,-8661.53
4,2,12.3298,-1.22504,630.667,-0,-0,-0,2401.71,-2672.28,-8657.34
4,3,12.4881,-0.342676,631.538,-0,-0,-0,2404.78,-2670.21,-8656.07
4,4,12.8501,-1.02142,632.495,-0,-0,-0,2405.03,-2670.13,-8661.21
5,0,11.8773,-1.06667,634.322,-0,-0,-0,2405.32,-2669.3,-8664.21
5,1,12.1261,-1.31554,634.931,-0,-0,-0,2407.26,-2669.13,-8662.71
5,2,11.6284,-1.70017,631.886,-0,-0,-0,2405.56,-2669.88,-8663.03
5,3,12.0356,-1.58704,632.321,-0,-0,-0,2405.77,-2669.55,-8664.93
5,4,11.8094,-1.38342,629.971,-0,-0,-0,2406.15,-2669.59,-8663.03
6,0,12.6918,-0.930921,629.71,-0,-0,-0,2405.07,-2669.3,-8661.05
6,1,11.3116,-1.17979,629.71,-0,-0,-0,2405.36,-2669.01,-8661.29
6,2,11.1306,-1.65492,629.275,-0,-0,-0,2405.69,-2669.84,-8662.16
6,3,11.0628,-1.56442,633.974,-0,-0,-0,2402.25,-2671.29,-8661.29
6,4,11.9451,-2.10741,630.667,-0,-0,-0,2403.53,-2669.38,-8663.66
7,0,11.7868,-2.31104,629.014,-0,-0,-0,2405.36,-2670.13,-8661.84
7,1,11.4248,-1.97166,629.971,-0,-0,-0,2405.23,-2669.63,-8663.27
7,2,11.1985,-1.94904,631.277,-0,-0,-0,2405.69,-2670.54,-8663.5
7,3,11.5153,-1.88116,626.752,-0,-0,-0,2405.65,-2668.05,-8664.29
7,4,11.5153,-1.74541,630.581,-0,-0,-0,2405.52,-2669.26,-8661.45
8,0,11.7641,-2.13004,627.274,-0,-0,-0,2406.48,-2671.87,-8660.42
8,1,11.4248,-1.90379,627.97,-0,-0,-0,2405.19,-2671,-8658.29
8,2,11.9904,-2.65041,627.274,-0,-0,-0,2405.52,-2668.88,-8662.79
8,3,12.0356,-2.83141,630.493,-0,-0,-0,2405.9,-2670.21,-8661.53
8,4,11.9904,-2.87666,628.318,-0,-0,-0,2404.74,-2671.79,-8661.29
9,0,11.651,-2.49203,631.277,-0,-0,-0,2405.9,-2669.96,-8661.05
9,1,11.4926,-3.03503,629.275,-0,-0,-0,2404.4,-2669.01,-8661.37
9,2,11.3343,-2.71828,629.971,-0,-0,-0,2408.26,-2669.67,-8659.47
9,3,11.4474,-3.1934,628.666,-0,-0,-0,2405.11,-2668.8,-8664.45
9,4,11.3569,-3.05765,630.145,-0,-0,-0,2405.48,-2670.17,-8662.24
10,0,11.7189,-3.08028,629.797,-0,-0,-0,2405.56,-2669.75,-8663.5
10,1,10.9496,-3.60065,625.098,-0,-0,-0,2405.9,-2667.51,-8668.72
10,2,11.0401,-3.44228,629.101,-0,-0,-0,2405.61,-2668.59,-8663.11
10,3,11.2664,-4.03052,628.057,-0,-0,-0,2404.94,-2669.38,-8663.19
10,4,10.927,-3.94002,627.796,-0,-0,-0,2405.73,-2669.13,-8659.71
11,0,10.927,-4.14365,627.361,-0,-0,-0,2404.49,-2667.85,-8668.48
11,1,11.0628,-4.16627,629.101,-0,-0,-0,2404.15,-2669.8,-8661.05
11,2,11.5153,-4.30202,629.101,-0,-0,-0,2405.07,-2669.42,-8660.1
11,3,11.1533,-4.34727,627.448,-0,-0,-0,2405.15,-2669.71,-8659.16
11,4,10.6103,-4.2794,628.144,-0,-0,-0,2405.85,-2670.04,-8659.31
12,0,10.4067,-4.64139,628.144,-0,-0,-0,2404.65,-2669.01,-8662.55
12,1,10.9496,-4.23415,630.755,-0,-0,-0,2405.15,-2669.01,-8662.79
12,2,10.2935,-5.47851,628.318,-0,-0,-0,2406.15,-2671.04,-8658.84
12,3,10.5877,-4.95814,629.71,-0,-0,-0,2404.98,-2670.46,-8660.58
12,4,10.384,-5.20701,630.929,-0,-0,-0,2405.65,-2669.88,-8660.97
13,0,10.3614,-6.15726,631.103,-0,-0,-0,2405.32,-2670.33,-8662.95
13,1,10.7686,-5.29751,630.581,-0,-0,-0,2405.85,-2669.84,-8660.89
13,2,10.2935,-5.99888,631.799,-0,-0,-0,2401.63,-2669.84,-8666.82
13,3,11.0628,-5.68213,629.362,-0,-0,-0,2406.19,-2669.88,-8662.55
13,4,9.93153,-5.34276,631.451,-0,-0,-0,2406.23,-2669.96,-8661.37
14,0,10.8818,-5.56901,628.492,-0,-0,-0,2405.23,-2668.43,-8663.35
14,1,9.77316,-5.90838,631.19,-0,-0,-0,2405.44,-2669.42,-8661.84
14,2,10.022,-5.61426,631.277,-0,-0,-0,2405.27,-2669.88,-8662.48
14,3,10.6329,-5.68213,633.104,-0,-0,-0,2403.95,-2670.29,-8662.48
14,4,10.1125,-5.93101,629.014,-0,-0,-0,2406.06,-2668.88,-8662.79
15,0,10.0899,-6.15726,631.277,-0,-0,-0,2405.27,-2669.67,-8661.92
15,1,10.5877,-6.3835,631.973,-0,-0,-0,2405.81,-2669.63,-8662.08
15,2,9.32066,-5.79526,631.277,-0,-0,-0,2405.32,-2670.17,-8661.45
15,3,9.41116,-6.33825,630.842,-0,-0,-0,2404.98,-2669.22,-8661.53
15,4,10.1578,-6.3835,631.625,-0,-0,-0,2404.53,-2669.55,-8660.18
16,0,9.34328,-5.90838,630.058,-0,-0,-0,2405.65,-2668.51,-8663.5
16,1,9.11704,-6.08938,632.408,-0,-0,-0,2405.27,-2669.05,-8661.21
16,2,9.54691,-6.293,632.669,-0,-0,-0,2405.19,-2668.92,-8661.05
16,3,9.45641,-6.70025,631.625,-0,-0,-0,2404.74,-2669.05,-8662.16
16,4,8.64191,-6.27038,630.319,-0,-0,-0,2402.66,-2671.25,-8663.19
17,0,8.89079,-6.33825,631.973,-0,-0,-0,2405.48,-2669.75,-8661.69
17,1,8.43829,-7.15275,632.843,-0,-0,-0,2404.07,-2669.75,-8662.87
17,2,9.09441,-6.33825,634.409,-0,-0,-0,2404.98,-2669.92,-8660.97
17,3,8.77766,-6.9265,631.973,-0,-0,-0,2404.98,-2669.84,-8661.92
17,4,8.64191,-6.76813,629.971,-0,-0,-0,2405.69,-2669.8,-8663.98
18,0,8.93604,-6.24776,632.147,-0,-0,-0,2404.07,-2668.92,-8669.04
18,1,8.07629,-7.33375,634.322,-0,-0,-0,2403.74,-2670.38,-8662.63
18,2,8.23467,-6.474,632.756,-0,-0,-0,2405.36,-2669.67,-8660.89
18,3,8.30254,-6.81338,631.451,-0,-0,-0,2405.15,-2669.55,-8662.24
18,4,7.3523,-7.1075,633.365,-0,-0,-0,2405.94,-2673.57,-8656.71
19,0,7.3523,-6.76813,633.539,-0,-0,-0,2403.86,-2670.54,-8659.16
19,1,7.14868,-6.3835,633.539,-0,-0,-0,2405.52,-2669.8,-8660.03
19,2,7.14868,-6.13463,631.799,-0,-0,-0,2406.39,-2669.55,-8655.68
19,3,7.46542,-7.4695,633.365,-0,-0,-0,2405.94,-2666.6,-8661.37
19,4,6.96768,-6.3835,634.844,-0,-0,-0,2405.36,-2669.55,-8660.26
20,0,7.5333,-7.24325,632.669,-0,-0,-0,2405.69,-2669.59,-8657.65
20,1,6.67355,-6.90388,632.582,-0,-0,-0,2404.24,-2670.09,-8658.84
20,2,6.10793,-7.2885,635.541,-0,-0,-0,2407.22,-2668.76,-8659.55
20,3,5.58756,-6.13463,634.67,-0,-0,-0,2405.07,-2669.8,-8661.21
20,4,5.31606,-7.24325,634.409,-0,-0,-0,2405.27,-2669.71,-8660.82
21,0,5.99481,-7.62787,637.89,-0,-0,-0,2405.36,-2670.75,-8664.69
21,1,5.76856,-7.1075,635.367,-0,-0,-0,2406.93,-2668.3,-8668.33
21,2,5.42919,-6.88125,635.628,-0,-0,-0,2405.94,-2670.09,-8661.84
21,3,5.92694,-6.85863,635.454,-0,-0,-0,2405.65,-2669.84,-8658.44
21,4,5.29344,-7.31112,632.93,-0,-0,-0,2404.24,-2670.09,-8657.97
22,0,5.18032,-6.5645,633.365,-0,-0,-0,2404.11,-2669.38,-8659.79
22,1,5.04457,-6.36088,634.583,-0,-0,-0,2405.61,-2669.34,-8664.21
22,2,5.02194,-6.88125,637.107,-0,-0,-0,2406.02,-2669.75,-8667.62
22,3,4.36582,-6.81338,634.235,-0,-0,-0,2406.81,-2670.29,-8660.5
22,4,4.2527,-6.70025,635.018,-0,-0,-0,2404.2,-2668.8,-8665.88
23,0,4.45632,-6.99437,634.148,-0,-0,-0,2405.11,-2669.84,-8658.52
23,1,3.75495,-6.40613,632.93,-0,-0,-0,2405.73,-2669.17,-8660.58
23,2,4.09432,-6.81338,635.802,-0,-0,-0,2404.86,-2671.33,-8658.52
23,3,3.8002,-5.65951,633.887,-0,-0,-0,2405.23,-2667.22,-8654.89
23,4,4.09432,-6.24776,636.324,-0,-0,-0,2405.36,-2669.38,-8662.63
24,0,3.68708,-6.08938,633.539,-0,-0,-0,2408.51,-2668.72,-8661.21
24,1,3.03096,-5.90838,637.107,-0,-0,-0,2405.19,-2672.03,-8656.39
24,2,3.39295,-5.63688,634.235,-0,-0,-0,2405.23,-2668.97,-8659.39
24,3,2.96308,-5.43326,634.322,-0,-0,-0,2405.98,-2668.92,-8660.82
24,4,3.50608,-5.86313,634.757,-0,-0,-0,2406.77,-2669.09,-8661.92
25,0,3.32508,-5.79526,633.539,-0,-0,-0,2406.6,-2669.63,-8658.29
25,1,2.80471,-5.47851,635.454,-0,-0,-0,2406.1,-2669.67,-8660.26
25,2,3.14408,-5.04864,636.237,-0,-0,-0,2406.02,-2669.67,-8665.48
25,3,3.25721,-4.93552,634.931,-0,-0,-0,2403.12,-2669.34,-8672.75
25,4,3.32508,-4.89027,634.496,-0,-0,-0,2406.6,-2669.17,-8668.17
26,0,2.98571,-4.59614,634.496,-0,-0,-0,2405.9,-2670.17,-8661.84
26,1,2.96308,-4.30202,633.104,-0,-0,-0,2406.06,-2669.55,-8659.16
26,2,2.82733,-4.57352,635.802,-0,-0,-0,2406.89,-2670.79,-8659.08
26,3,3.77758,-4.95814,633.191,-0,-0,-0,2405.44,-2669.51,-8665.48
26,4,2.55584,-5.47851,633.8,-0,-0,-0,2405.52,-2669.38,-8662.32
27,0,3.32508,-4.57352,637.542,-0,-0,-0,2404.98,-2669.59,-8663.03
27,1,3.14408,-4.73189,633.626,-0,-0,-0,2404.69,-2669.13,-8661.05
27,2,3.34771,-4.93552,636.759,-0,-0,-0,2405.48,-2669.55,-8662
