Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,12.1115,23.8477,737.747,-0,-0,-0,2405.48,-2669.51,-8661.84
1,1,12.745,23.6215,740.27,-0,-0,-0,2407.64,-2673.03,-8660.03
1,2,12.4961,24.0287,738.617,-0,-0,-0,2402.62,-2669.71,-8670.94
1,3,12.5866,23.893,739.487,-0,-0,-0,2405.69,-2669.71,-8661.53
1,4,12.5414,22.9201,741.489,-0,-0,-0,2406.23,-2670.13,-8660.89
2,0,12.6545,22.4224,742.794,-0,-0,-0,2408.38,-2669.88,-8659
2,1,12.9939,22.5808,742.881,-0,-0,-0,2405.61,-2667.22,-8662.95
2,2,13.4464,21.8794,742.185,-0,-0,-0,2405.27,-2669.92,-8661.45
2,3,12.2699,22.2866,743.403,-0,-0,-0,2405.65,-2668.72,-8662.48
2,4,13.2654,22.0151,742.533,-0,-0,-0,2406.27,-2667.93,-8668.8
3,0,13.65,21.3138,745.056,-0,-0,-0,2405.03,-2670.04,-8658.52
3,1,12.926,21.3364,745.666,-0,-0,-0,2405.52,-2669.17,-8660.58
3,2,13.2201,21.2459,743.403,-0,-0,-0,2405.85,-2669.96,-8662.87
3,3,13.5143,21.1328,744.621,-0,-0,-0,2405.32,-2669.8,-8658.05
3,4,13.4464,20.4088,745.143,-0,-0,-0,2403.91,-2672.45,-8661.61
4,0,13.3559,21.359,747.319,-0,-0,-0,2405.81,-2669.71,-8661.45
4,1,14.0346,20.9291,748.276,-0,-0,-0,2405.36,-2670.29,-8662.55
4,2,14.1478,20.4993,749.146,-0,-0,-0,2403.95,-2672.41,-8664.53
4,3,15.4374,20.092,753.845,-0,-0,-0,2408.14,-2668.59,-8659.39
4,4,14.5776,19.368,754.716,-0,-0,-0,2407.14,-2669.46,-8662.4
5,0,16.2292,19.9789,752.714,-0,-0,-0,2406.1,-2669.46,-8662.4
5,1,16.0935,19.4133,755.238,-0,-0,-0,2404.44,-2668.39,-8663.98
5,2,16.5912,18.8929,756.108,-0,-0,-0,2405.48,-2670.87,-8663.27
5,3,16.8627,18.7119,756.456,-0,-0,-0,2405.19,-2669.67,-8662.4
5,4,17.5415,18.7119,757.761,-0,-0,-0,2406.23,-2669.51,-8663.42
6,0,17.5867,19.006,758.718,-0,-0,-0,2404.2,-2668.55,-8664.45
6,1,18.356,17.6485,760.633,-0,-0,-0,2405.77,-2669.67,-8659.39
6,2,18.1524,17.5807,760.459,-0,-0,-0,2405.48,-2669.8,-8661.69
6,3,18.5822,16.9245,762.199,-0,-0,-0,2405.69,-2670.38,-8663.5
6,4,19.4646,17.1734,764.288,-0,-0,-0,2404.28,-2668.22,-8666.35
7,0,19.0347,16.7435,762.721,-0,-0,-0,2405.81,-2669.84,-8662.32
7,1,19.0347,16.6078,765.071,-0,-0,-0,2403.99,-2669.34,-8661.21
7,2,20.2112,16.653,766.55,-0,-0,-0,2405.27,-2668.84,-8658.05
7,3,19.5777,15.8838,766.028,-0,-0,-0,2404.78,-2669.01,-8662.55
7,4,20.347,15.2729,765.941,-0,-0,-0,2404.98,-2669.09,-8660.58
8,0,20.528,14.6168,764.984,-0,-0,-0,2406.39,-2669.17,-8660.42
8,1,20.6411,14.5942,768.987,-0,-0,-0,2406.48,-2668.51,-8663.35
8,2,21.1841,13.7344,767.333,-0,-0,-0,2404.86,-2668.55,-8664.93
8,3,21.433,14.1191,769.683,-0,-0,-0,2404.74,-2670.09,-8662.32
8,4,21.1388,13.9833,769.683,-0,-0,-0,2406.56,-2668.1,-8663.9
9,0,21.7723,13.5534,768.29,-0,-0,-0,2403.99,-2670.58,-8664.85
9,1,22.4284,13.4856,769.596,-0,-0,-0,2405.32,-2669.96,-8659.71
9,2,22.0438,12.9878,771.075,-0,-0,-0,2406.81,-2669.51,-8659.55
9,3,22.1796,13.0557,769.248,-0,-0,-0,2405.56,-2669.42,-8666.43
9,4,22.4284,13.1236,769.77,-0,-0,-0,2405.4,-2669.84,-8662.87
10,0,22.2248,13.0331,770.901,-0,-0,-0,2405.52,-2669.55,-8663.11
10,1,22.4963,13.2593,768.464,-0,-0,-0,2404.61,-2670,-8663.42
10,2,22.8583,12.8068,768.638,-0,-0,-0,2404.24,-2670.71,-8655.83
10,3,22.6773,13.7118,768.551,-0,-0,-0,2405.48,-2670.17,-8664.06
10,4,22.7226,13.0331,768.116,-0,-0,-0,2405.36,-2669.55,-8662.4
11,0,21.8628,12.9878,767.159,-0,-0,-0,2405.03,-2664.49,-8666.35
11,1,22.5189,13.4856,766.202,-0,-0,-0,2405.03,-2669.17,-8659.39
11,2,22.6321,12.6711,766.55,-0,-0,-0,2405.61,-2669.75,-8658.92
11,3,22.4511,12.6258,764.897,-0,-0,-0,2405.4,-2669.51,-8663.19
11,4,23.1072,12.9878,766.115,-0,-0,-0,2407.47,-2669.46,-8665.88
12,0,22.3153,13.0783,766.55,-0,-0,-0,2405.52,-2669.01,-8663.42
12,1,22.4284,12.8521,764.201,-0,-0,-0,2405.11,-2668.84,-8662.55
12,2,22.8583,12.7163,766.115,-0,-0,-0,2405.4,-2669.46,-8663.82
12,3,22.4058,13.1462,762.025,-0,-0,-0,2403.12,-2670.25,-8659.95
12,4,23.0167,12.3317,762.112,-0,-0,-0,2401.13,-2671.33,-8663.03
13,0,22.6094,12.2186,761.242,-0,-0,-0,2404.94,-2669.63,-8660.34
13,1,22.1569,12.1281,761.677,-0,-0,-0,2405.48,-2669.59,-8661.68
13,2,22.2022,12.9426,760.285,-0,-0,-0,2403.12,-2673.49,-8663.19
