Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,4.58669,14.7223,871.159,-0,-0,-0,2405.48,-2669.59,-8665.01
1,1,4.90343,15.0165,869.506,-0,-0,-0,2405.69,-2669.3,-8664.61
1,2,4.69981,14.9486,872.987,-0,-0,-0,2406.56,-2669.75,-8663.35
1,3,4.51881,15.5368,870.898,-0,-0,-0,2405.65,-2669.09,-8666.51
1,4,5.01656,15.469,872.29,-0,-0,-0,2405.85,-2669.71,-8662.4
2,0,4.67719,16.1251,869.854,-0,-0,-0,2406.23,-2670.83,-8661.92
2,1,4.11156,16.3966,871.507,-0,-0,-0,2405.52,-2668.68,-8666.98
2,2,4.33781,16.193,869.332,-0,-0,-0,2405.27,-2669.55,-8664.14
2,3,3.97582,16.3287,868.636,-0,-0,-0,2405.81,-2669.96,-8661.84
2,4,4.72243,16.9169,870.289,-0,-0,-0,2403.57,-2668.97,-8656.94
3,0,4.24731,16.8943,870.724,-0,-0,-0,2406.64,-2668.22,-8654.09
3,1,4.24731,17.0301,868.984,-0,-0,-0,2405.52,-2668.8,-8657.18
3,2,4.42831,17.1658,867.417,-0,-0,-0,2405.73,-2669.22,-8661.61
3,3,4.13419,17.2111,869.854,-0,-0,-0,2404.49,-2669.96,-8658.29
3,4,3.45544,18.0482,867.069,-0,-0,-0,2407.55,-2668.55,-8663.27
4,0,3.47807,18.1161,867.852,-0,-0,-0,2405.4,-2668.97,-8665.88
4,1,4.51881,17.9124,868.636,-0,-0,-0,2405.03,-2669.46,-8661.76
4,2,3.59119,17.7314,866.982,-0,-0,-0,2404.24,-2667.35,-8666.67
4,3,4.65456,17.9124,869.854,-0,-0,-0,2404.74,-2669.63,-8658.44
4,4,3.84007,17.4599,867.678,-0,-0,-0,2405.27,-2669.38,-8662.48
5,0,3.63644,18.1613,865.503,-0,-0,-0,2405.15,-2670,-8664.69
5,1,4.13419,18.5007,867.678,-0,-0,-0,2405.56,-2670.13,-8656.63
5,2,3.93057,18.3423,866.112,-0,-0,-0,2405.56,-2666.19,-8670.86
5,3,3.79482,18.0482,868.81,-0,-0,-0,2405.36,-2669.71,-8665.08
5,4,3.93057,18.0256,865.938,-0,-0,-0,2404.98,-2670.17,-8662.63
6,0,3.50069,18.3876,869.071,-0,-0,-0,2407.22,-2668.68,-8655.99
6,1,3.47807,18.1161,867.504,-0,-0,-0,2405.36,-2667.68,-8661.61
