Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-2.61683,-4.65356,681.981,-0,-0,-0,2402.66,-2671.08,-8661.61
1,1,-2.50371,-4.40469,681.372,-0,-0,-0,2404.86,-2668.68,-8662.16
1,2,-2.45846,-4.72144,679.37,-0,-0,-0,2408.63,-2670.58,-8668.72
1,3,-2.86571,-4.29157,678.239,-0,-0,-0,2409.09,-2670.75,-8657.1
1,4,-2.52633,-4.81194,679.631,-0,-0,-0,2409.13,-2669.05,-8660.58
2,0,-3.18245,-4.69881,683.199,-0,-0,-0,2406.73,-2668.97,-8661.61
2,1,-2.39058,-4.81194,681.633,-0,-0,-0,2404.4,-2669.96,-8660.18
2,2,-2.34533,-4.94769,680.85,-0,-0,-0,2404.94,-2670.04,-8659.71
2,3,-3.02408,-4.90244,681.72,-0,-0,-0,2405.36,-2669.26,-8661.21
2,4,-3.0467,-5.08344,682.155,-0,-0,-0,2405.44,-2669.13,-8662.95
3,0,-3.02408,-5.24181,681.111,-0,-0,-0,2406.89,-2672.41,-8662.71
3,1,-2.63946,-4.83456,678.761,-0,-0,-0,2405.56,-2670.25,-8657.89
3,2,-2.52633,-5.21919,680.066,-0,-0,-0,2403.62,-2669.46,-8655.76
3,3,-2.68471,-5.55856,681.894,-0,-0,-0,2405.36,-2668.63,-8660.74
3,4,-2.72996,-4.74406,680.066,-0,-0,-0,2408.76,-2669.09,-8661.53
4,0,-3.2277,-5.10606,685.113,-0,-0,-0,2407.39,-2669.51,-8663.58
4,1,-3.1372,-4.81194,684.069,-0,-0,-0,2404.94,-2669.67,-8663.66
4,2,-3.1372,-5.10606,681.981,-0,-0,-0,2402.62,-2670.5,-8669.59
4,3,-2.91096,-5.26443,681.633,-0,-0,-0,2408.09,-2671.33,-8662.48
4,4,-2.68471,-5.83006,681.72,-0,-0,-0,2405.73,-2669.71,-8659.47
5,0,-3.27295,-5.26443,681.72,-0,-0,-0,2405.69,-2669.26,-8658.44
5,1,-3.15983,-5.01556,682.938,-0,-0,-0,2407.64,-2669.67,-8658.52
5,2,-3.0467,-5.35493,681.981,-0,-0,-0,2405.65,-2669.22,-8661.61
5,3,-2.75258,-5.58118,684.504,-0,-0,-0,2403.86,-2669.3,-8661.69
5,4,-2.68471,-5.30968,682.851,-0,-0,-0,2406.02,-2670.17,-8658.92
6,0,-3.02408,-4.06532,684.069,-0,-0,-0,2405.73,-2671.95,-8653.86
6,1,-3.06933,-3.92957,681.024,-0,-0,-0,2405.32,-2669.88,-8660.1
6,2,-3.45395,-4.65356,681.633,-0,-0,-0,2405.69,-2669.92,-8659.08
6,3,-3.11458,-4.92506,686.593,-0,-0,-0,2405.23,-2669.88,-8660.74
6,4,-2.66208,-4.13319,684.417,-0,-0,-0,2405.36,-2669.46,-8661.84
7,0,-3.15983,-4.17844,685.636,-0,-0,-0,2405.61,-2669.92,-8662.24
7,1,-2.82046,-3.90695,684.591,-0,-0,-0,2406.39,-2671.37,-8665.4
7,2,-2.59421,-4.35944,685.984,-0,-0,-0,2406.97,-2667.27,-8660.02
7,3,-2.88833,-3.99744,685.636,-0,-0,-0,2405.73,-2667.56,-8666.98
7,4,-3.06933,-4.22369,684.765,-0,-0,-0,2405.36,-2667.76,-8665.24
8,0,-2.61683,-4.08794,686.854,-0,-0,-0,2406.1,-2670.25,-8661.69
8,1,-3.63495,-4.26894,686.245,-0,-0,-0,2405.03,-2671.99,-8657.18
8,2,-3.36345,-4.26894,685.287,-0,-0,-0,2405.81,-2669.55,-8663.42
8,3,-2.68471,-4.44994,688.159,-0,-0,-0,2404.94,-2669.67,-8658.92
8,4,-2.82046,-4.22369,687.115,-0,-0,-0,2406.31,-2667.89,-8658.05
9,0,-2.93358,-3.4997,687.55,-0,-0,-0,2405.4,-2669.59,-8665.56
9,1,-3.02408,-4.60831,685.897,-0,-0,-0,2405.73,-2669.67,-8664.29
9,2,-2.97883,-4.22369,689.986,-0,-0,-0,2406.39,-2669.34,-8655.83
9,3,-2.91096,-3.81645,688.246,-0,-0,-0,2403.86,-2670.54,-8668.01
9,4,-2.70733,-3.99744,687.028,-0,-0,-0,2405.27,-2668.22,-8658.84
