Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,12.5012,9.33663,744.896,-0,-0,-0,2404.24,-2669.71,-8661.69
1,1,12.3428,10.1964,744.983,-0,-0,-0,2404.74,-2668.88,-8658.84
1,2,12.8858,9.47238,743.939,-0,-0,-0,2404.15,-2670.83,-8662.71
1,3,12.9763,9.72125,742.285,-0,-0,-0,2405.4,-2669.51,-8658.6
1,4,12.6595,9.92488,745.853,-0,-0,-0,2406.68,-2669.51,-8663.66
2,0,13.3609,10.4452,742.634,-0,-0,-0,2406.1,-2668.72,-8662.79
2,1,13.5645,9.74388,741.85,-0,-0,-0,2406.39,-2669.46,-8663.35
2,2,13.9492,10.581,745.592,-0,-0,-0,2405.85,-2669.67,-8661.37
2,3,14.1075,9.33663,742.198,-0,-0,-0,2405.9,-2669.63,-8662.08
2,4,13.9944,9.676,739.762,-0,-0,-0,2405.27,-2669.38,-8660.1
3,0,14.6279,9.40451,743.765,-0,-0,-0,2404.2,-2669.63,-8662.08
3,1,14.9446,9.31401,742.285,-0,-0,-0,2404.32,-2669.51,-8663.03
3,2,15.0804,10.0154,743.591,-0,-0,-0,2406.31,-2667.31,-8666.27
3,3,14.6279,10.1511,739.414,-0,-0,-0,2403.62,-2670.21,-8664.93
3,4,15.2161,10.0606,742.198,-0,-0,-0,2405.69,-2669.63,-8658.6
4,0,15.7591,9.99275,739.501,-0,-0,-0,2406.39,-2668.8,-8659.87
4,1,15.4876,10.1511,741.154,-0,-0,-0,2405.4,-2669.05,-8658.21
4,2,16.0533,9.857,738.718,-0,-0,-0,2404.78,-2669.3,-8659.87
4,3,16.0533,9.33663,742.111,-0,-0,-0,2405.19,-2668.97,-8659.39
4,4,15.9628,9.11038,742.372,-0,-0,-0,2403.74,-2671.04,-8661.29
5,0,16.4379,8.27326,740.458,-0,-0,-0,2405.94,-2668.72,-8659.39
5,1,16.4153,9.08776,741.415,-0,-0,-0,2404.74,-2669.59,-8661.76
5,2,16.1211,8.52214,742.024,-0,-0,-0,2404.94,-2670.29,-8660.42
5,3,15.7365,8.34114,741.85,-0,-0,-0,2405.61,-2669.88,-8659
5,4,16.189,8.83889,739.936,-0,-0,-0,2405.27,-2669.92,-8662.48
