Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-44.4783,-13.3328,950.379,-0,-0,-0,2405.85,-2669.8,-8661.84
1,1,-44.4557,-13.3102,949.422,-0,-0,-0,2405.15,-2670.04,-8661.76
1,2,-44.8856,-13.0387,948.378,-0,-0,-0,2407.39,-2665.57,-8667.77
1,3,-44.9082,-13.6269,950.727,-0,-0,-0,2405.52,-2670.21,-8665.88
1,4,-44.7046,-13.2649,951.598,-0,-0,-0,2405.61,-2669.05,-8665.24
2,0,-45.6774,-13.2197,952.555,-0,-0,-0,2403.91,-2669.92,-8659.71
2,1,-47.0123,-13.0613,952.207,-0,-0,-0,2404.86,-2669.34,-8656.63
2,2,-46.0394,-12.5409,952.207,-0,-0,-0,2405.23,-2669.26,-8660.18
2,3,-47.1028,-13.3554,952.642,-0,-0,-0,2406.44,-2668.34,-8661.29
2,4,-47.6684,-12.2921,952.729,-0,-0,-0,2405.85,-2669.46,-8661.29
3,0,-47.0802,-13.2423,953.947,-0,-0,-0,2405.85,-2670.13,-8664.29
3,1,-47.5327,-13.2876,956.819,-0,-0,-0,2405.36,-2668.88,-8662.16
3,2,-47.5553,-12.8577,953.251,-0,-0,-0,2405.98,-2670.79,-8658.37
3,3,-48.4377,-12.8124,952.729,-0,-0,-0,2405.56,-2668.1,-8659.55
3,4,-47.8042,-12.2016,957.428,-0,-0,-0,2405.44,-2669.51,-8661.92
4,0,-48.8902,-12.9482,956.036,-0,-0,-0,2404.61,-2670.09,-8661.37
4,1,-48.3019,-13.5364,954.295,-0,-0,-0,2404.69,-2669.26,-8654.73
4,2,-48.3472,-12.5636,955.601,-0,-0,-0,2406.93,-2670,-8659.63
4,3,-48.3698,-12.4731,953.077,-0,-0,-0,2404.65,-2669.3,-8661.53
4,4,-49.4558,-13.2423,957.776,-0,-0,-0,2405.19,-2669.71,-8662.4
5,0,-48.7544,-13.3554,954.295,-0,-0,-0,2405.69,-2668.63,-8657.97
5,1,-48.3019,-13.6043,950.901,-0,-0,-0,2405.4,-2669.96,-8664.29
5,2,-48.5734,-13.8758,956.645,-0,-0,-0,2405.44,-2670.38,-8664.29
5,3,-48.5508,-14.3736,955.426,-0,-0,-0,2404.53,-2670.58,-8665.8
5,4,-48.7092,-14.0568,955.601,-0,-0,-0,2404.32,-2670.5,-8669.91
6,0,-49.501,-14.3057,954.643,-0,-0,-0,2405.56,-2668.3,-8666.67
6,1,-49.0033,-13.9211,953.773,-0,-0,-0,2405.15,-2667.56,-8664.45
6,2,-48.3245,-14.2604,954.469,-0,-0,-0,2407.51,-2669.71,-8660.03
6,3,-48.6639,-14.5998,954.991,-0,-0,-0,2405.27,-2670.83,-8658.76
6,4,-48.7092,-15.6179,953.86,-0,-0,-0,2405.65,-2669.96,-8660.5
7,0,-48.5282,-16.0478,956.645,-0,-0,-0,2405.9,-2669.71,-8663.5
7,1,-48.4829,-15.8442,953.338,-0,-0,-0,2406.02,-2665.52,-8661.69
7,2,-48.1888,-16.4324,957.776,-0,-0,-0,2407.35,-2665.77,-8667.06
7,3,-48.4829,-15.55,956.297,-0,-0,-0,2405.52,-2668.22,-8662.48
7,4,-47.9173,-16.6587,956.993,-0,-0,-0,2405.52,-2668.47,-8662.87
8,0,-48.0304,-16.0704,957.167,-0,-0,-0,2407.93,-2671.7,-8661.76
8,1,-48.6639,-16.0478,959.516,-0,-0,-0,2404.98,-2670,-8664.53
8,2,-47.7589,-15.369,958.385,-0,-0,-0,2404.82,-2672.16,-8659.87
8,3,-48.0757,-15.7989,957.515,-0,-0,-0,2405.11,-2670.62,-8661.37
8,4,-47.4874,-15.2785,958.994,-0,-0,-0,2408.59,-2667.43,-8656.39
9,0,-47.3743,-15.4369,962.823,-0,-0,-0,2406.27,-2669.34,-8657.34
9,1,-47.5779,-14.1699,957.341,-0,-0,-0,2405.36,-2668.39,-8663.98
9,2,-47.1254,-13.7174,958.211,-0,-0,-0,2405.36,-2668.97,-8661.29
9,3,-46.6729,-13.6722,957.428,-0,-0,-0,2401.42,-2671.08,-8667.06
9,4,-47.1707,-13.4233,961.083,-0,-0,-0,2407.8,-2669.46,-8661.92
10,0,-47.4874,-13.2876,960.735,-0,-0,-0,2406.77,-2669.59,-8663.66
10,1,-46.9671,-13.0839,958.472,-0,-0,-0,2406.27,-2670.54,-8662.32
10,2,-47.0802,-12.4957,960.387,-0,-0,-0,2404.2,-2669.55,-8661.45
10,3,-46.8766,-12.5409,960.212,-0,-0,-0,2402.87,-2670.5,-8664.77
10,4,-46.7634,-12.0884,959.864,-0,-0,-0,2404.98,-2671.08,-8661.69
11,0,-47.1254,-11.6812,956.558,-0,-0,-0,2406.48,-2669.38,-8663.66
11,1,-46.9897,-11.4323,959.081,-0,-0,-0,2406.81,-2669.67,-8664.45
11,2,-45.5191,-11.1382,958.646,-0,-0,-0,2406.77,-2668.18,-8662.55
11,3,-46.5824,-11.3192,959.342,-0,-0,-0,2406.81,-2668.1,-8662.16
11,4,-47.1028,-12.1563,958.298,-0,-0,-0,2400.38,-2671.25,-8663.03
12,0,-45.4059,-11.3871,958.037,-0,-0,-0,2402.87,-2668.26,-8665.88
12,1,-46.3788,-11.5002,957.95,-0,-0,-0,2401.87,-2669.84,-8661.53
12,2,-46.6956,-10.6631,955.252,-0,-0,-0,2403.78,-2670.17,-8663.11
