Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,0.742864,-6.59387,677.966,-0,-0,-0,2404.15,-2667.81,-8665.56
1,1,0.742864,-6.63912,674.051,-0,-0,-0,2405.07,-2669.88,-8662.08
1,2,1.24061,-6.02825,671.614,-0,-0,-0,2405.19,-2669.88,-8662.79
1,3,0.720239,-5.8925,673.093,-0,-0,-0,2406.27,-2670.33,-8663.66
1,4,1.19536,-5.48525,672.397,-0,-0,-0,2405.9,-2669.26,-8661.29
2,0,0.810738,-5.25901,671.875,-0,-0,-0,2405.44,-2669.42,-8661.29
2,1,0.765488,-5.14588,672.049,-0,-0,-0,2405.23,-2670.04,-8661.45
2,2,1.85148,-4.96488,672.832,-0,-0,-0,2406.44,-2672.24,-8657.42
2,3,0.901237,-4.73863,671.092,-0,-0,-0,2407.76,-2668.63,-8661.53
2,4,0.312992,-4.15039,671.005,-0,-0,-0,2405.07,-2670.42,-8664.77
3,0,0.991737,-4.42189,669.613,-0,-0,-0,2406.23,-2669.38,-8663.27
3,1,1.42161,-2.92865,672.745,-0,-0,-0,2406.48,-2669.88,-8664.14
3,2,1.42161,-2.7929,671.788,-0,-0,-0,2406.02,-2670.42,-8666.35
3,3,0.946487,-3.22277,670.57,-0,-0,-0,2405.61,-2669.51,-8662.32
3,4,1.71573,-3.33589,669.264,-0,-0,-0,2405.85,-2669.55,-8661.13
4,0,1.37636,-3.58477,668.829,-0,-0,-0,2404.2,-2668.68,-8663.19
4,1,1.24061,-2.67977,668.655,-0,-0,-0,2404.44,-2668.72,-8660.66
4,2,0.923862,-3.51689,666.219,-0,-0,-0,2404.28,-2669.42,-8659.47
4,3,1.28586,-2.83815,668.742,-0,-0,-0,2405.11,-2669.42,-8661.92
4,4,1.46686,-2.92865,665.436,-0,-0,-0,2403.82,-2671.33,-8659.31
5,0,1.71573,-2.18203,668.829,-0,-0,-0,2405.32,-2669.71,-8659.55
5,1,1.28586,-3.38114,666.828,-0,-0,-0,2406.19,-2670.17,-8660.74
5,2,0.923862,-3.10965,667.35,-0,-0,-0,2405.65,-2669.55,-8662.87
5,3,1.91935,-2.2499,663.956,-0,-0,-0,2406.35,-2670.13,-8662.16
5,4,0.697614,-2.77027,664.653,-0,-0,-0,2405.03,-2669.42,-8661.53
6,0,0.991737,-2.67977,666.741,-0,-0,-0,2405.65,-2669.96,-8660.89
6,1,1.62523,-2.67977,665.349,-0,-0,-0,2402.5,-2668.51,-8668.64
6,2,0.629739,-2.13678,665.436,-0,-0,-0,2407.8,-2667.56,-8657.65
6,3,0.516615,-1.45803,661.346,-0,-0,-0,2405.9,-2670.13,-8660.89
6,4,1.51211,-1.93316,662.999,-0,-0,-0,2405.03,-2669.63,-8659.87
7,0,0.946487,-2.2499,665.088,-0,-0,-0,2405.03,-2669.09,-8663.74
7,1,0.674989,-1.91053,661.868,-0,-0,-0,2405.36,-2669.92,-8663.5
7,2,0.878613,-1.93316,661.259,-0,-0,-0,2405.19,-2669.59,-8661.29
7,3,0.335617,-1.32229,664.478,-0,-0,-0,2405.44,-2669.3,-8655.6
7,4,0.177243,-1.48066,661.085,-0,-0,-0,2405.77,-2669.46,-8664.53
8,0,0.199868,-1.77478,661.694,-0,-0,-0,2405.19,-2669.09,-8661.69
8,1,0.222493,-1.50328,660.65,-0,-0,-0,2405.69,-2670.62,-8660.26
8,2,0.969112,-1.16391,660.65,-0,-0,-0,2404.78,-2671.66,-8657.5
8,3,0.109368,-0.915038,663.608,-0,-0,-0,2405.94,-2669.92,-8662.4
8,4,0.923862,-1.11866,662.042,-0,-0,-0,2404.9,-2669.42,-8667.54
9,0,0.290367,-0.530416,662.738,-0,-0,-0,2404.98,-2669.84,-8669.51
9,1,0.358241,-0.439917,662.303,-0,-0,-0,2404.36,-2671.66,-8657.49
9,2,0.358241,0.238828,664.13,-0,-0,-0,2405.19,-2668.88,-8659.08
