Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,11.0641,12.3671,933.375,-0,-0,-0,2405.69,-2668.97,-8663.03
1,1,11.313,11.9146,932.07,-0,-0,-0,2405.61,-2670.21,-8656.47
1,2,11.4714,12.254,933.549,-0,-0,-0,2406.64,-2666.19,-8669.43
1,3,10.4985,12.0503,937.117,-0,-0,-0,2404.32,-2669.63,-8662.63
1,4,11.2225,11.1001,935.551,-0,-0,-0,2404.98,-2669.67,-8661.21
2,0,11.4488,12.0051,936.421,-0,-0,-0,2405.73,-2668.63,-8658.29
2,1,11.2904,11.349,935.029,-0,-0,-0,2403.16,-2671.37,-8657.57
2,2,11.494,11.2585,934.854,-0,-0,-0,2405.4,-2669.71,-8663.19
2,3,11.132,11.4395,934.854,-0,-0,-0,2406.56,-2670.54,-8662.87
2,4,11.7881,10.7607,933.462,-0,-0,-0,2402.25,-2669.3,-8666.35
3,0,10.8831,11.2585,934.506,-0,-0,-0,2406.1,-2670.87,-8669.04
3,1,11.5392,10.6476,936.334,-0,-0,-0,2404.78,-2669.26,-8662.95
3,2,11.0868,10.082,935.551,-0,-0,-0,2406.48,-2670.21,-8661.05
3,3,11.4714,10.3987,935.899,-0,-0,-0,2407.02,-2671.58,-8656.78
3,4,12.5574,9.65211,933.897,-0,-0,-0,2407.35,-2670.91,-8661.53
4,0,11.6297,9.40324,935.638,-0,-0,-0,2405.9,-2670.04,-8661.45
4,1,11.7881,9.74261,935.377,-0,-0,-0,2404.24,-2669.38,-8663.98
4,2,11.9239,9.65211,936.421,-0,-0,-0,2402.41,-2668.59,-8664.14
4,3,11.0189,9.78786,937.204,-0,-0,-0,2403.24,-2669.22,-8665.88
4,4,11.9691,9.53899,935.377,-0,-0,-0,2405.81,-2669.21,-8661.76
5,0,11.494,9.83311,939.466,-0,-0,-0,2407.14,-2668.47,-8663.35
5,1,11.7881,9.94624,936.856,-0,-0,-0,2406.31,-2671.62,-8659.79
5,2,11.4261,9.22224,935.725,-0,-0,-0,2405.73,-2669.88,-8662.24
5,3,11.3809,8.95074,936.769,-0,-0,-0,2404.28,-2669.88,-8660.89
5,4,11.6524,9.47112,933.723,-0,-0,-0,2404.4,-2670.62,-8660.03
6,0,11.9465,9.53899,935.29,-0,-0,-0,2405.4,-2670,-8665.95
6,1,11.4261,8.61137,933.375,-0,-0,-0,2405.65,-2669.8,-8660.82
6,2,12.1501,9.38062,934.941,-0,-0,-0,2406.85,-2668.92,-8663.42
6,3,12.037,8.3625,934.767,-0,-0,-0,2404.86,-2669.01,-8664.53
6,4,11.2904,7.77425,937.117,-0,-0,-0,2403.62,-2668.01,-8671.41
7,0,11.8107,8.47562,935.638,-0,-0,-0,2404.94,-2669.26,-8662.79
7,1,11.8334,8.20412,933.462,-0,-0,-0,2406.06,-2669.46,-8664.06
7,2,12.4895,8.31725,934.767,-0,-0,-0,2404.28,-2668.8,-8666.51
7,3,12.399,8.06838,936.247,-0,-0,-0,2406.68,-2670.29,-8657.97
7,4,11.5166,8.04575,933.984,-0,-0,-0,2404.78,-2669.51,-8663.82
8,0,11.9239,8.56612,938.857,-0,-0,-0,2406.1,-2669.26,-8663.11
8,1,12.2859,8.40775,934.332,-0,-0,-0,2404.78,-2669.51,-8660.1
8,2,11.4488,7.86475,933.984,-0,-0,-0,2406.1,-2669.3,-8660.74
8,3,11.856,8.38512,938.074,-0,-0,-0,2406.77,-2669.42,-8661.53
8,4,11.9917,7.57063,939.466,-0,-0,-0,2402.95,-2669.26,-8670.62
9,0,11.8334,7.61588,938.683,-0,-0,-0,2406.35,-2669.09,-8659
9,1,11.9465,7.34438,937.291,-0,-0,-0,2401.13,-2668.8,-8666.19
9,2,13.0325,7.548,935.638,-0,-0,-0,2405.03,-2669.38,-8662.87
9,3,12.9872,7.29913,935.986,-0,-0,-0,2405.4,-2669.17,-8661.13
9,4,11.7655,6.34889,940.25,-0,-0,-0,2406.19,-2669.26,-8654.49
10,0,12.2632,6.46201,937.117,-0,-0,-0,2405.44,-2669.34,-8659.87
10,1,13.0325,6.52989,937.813,-0,-0,-0,2404.94,-2669.51,-8662.16
10,2,12.5574,6.48464,937.987,-0,-0,-0,2406.52,-2670.87,-8661.29
10,3,12.5347,7.16338,939.466,-0,-0,-0,2405.98,-2670.83,-8659.55
10,4,12.5574,6.14527,941.207,-0,-0,-0,2406.1,-2669.59,-8661.69
11,0,12.9646,6.73351,939.379,-0,-0,-0,2405.9,-2669.59,-8662.48
11,1,12.8515,5.87377,943.469,-0,-0,-0,2406.31,-2668.55,-8665.01
11,2,12.6026,6.89188,942.251,-0,-0,-0,2405.85,-2668.97,-8661.45
11,3,13.6886,6.68826,940.772,-0,-0,-0,2405.15,-2668.47,-8663.58
11,4,12.9872,7.00501,940.685,-0,-0,-0,2405.9,-2669.3,-8660.74
12,0,13.6886,6.66564,941.468,-0,-0,-0,2408.63,-2667.97,-8656.94
12,1,14.4579,6.03214,941.99,-0,-0,-0,2405.4,-2670.21,-8670.46
12,2,13.9601,6.30364,943.034,-0,-0,-0,2406.06,-2669.8,-8662.87
12,3,14.5484,7.00501,941.555,-0,-0,-0,2405.61,-2669.96,-8662
12,4,13.7565,6.05477,940.685,-0,-0,-0,2407.64,-2672.2,-8656.23
13,0,14.5936,6.48464,941.468,-0,-0,-0,2405.65,-2668.84,-8662.32
13,1,15.0461,7.43488,943.034,-0,-0,-0,2405.61,-2668.76,-8661.37
13,2,14.9782,6.66564,942.686,-0,-0,-0,2405.69,-2668.47,-8662.4
13,3,15.3628,6.57514,943.817,-0,-0,-0,2403.82,-2672.82,-8660.18
13,4,14.9103,6.12264,941.816,-0,-0,-0,2405.69,-2670,-8661.05
14,0,15.8832,6.66564,943.73,-0,-0,-0,2405.07,-2668.88,-8662.79
14,1,15.6796,6.07739,946.689,-0,-0,-0,2405.4,-2669.13,-8656.39
14,2,15.7701,6.16789,943.556,-0,-0,-0,2405.32,-2672.45,-8654.89
14,3,15.5891,6.30364,942.599,-0,-0,-0,2405.44,-2669.09,-8663.82
14,4,15.8606,6.57514,944.775,-0,-0,-0,2405.03,-2668.8,-8662.08
15,0,16.1095,6.41676,942.077,-0,-0,-0,2405.19,-2667.56,-8663.9
15,1,15.9963,5.76064,944.775,-0,-0,-0,2405.61,-2672.03,-8658.29
15,2,15.8832,6.00952,945.036,-0,-0,-0,2405.77,-2669.59,-8667.54
15,3,16.9466,5.87377,946.428,-0,-0,-0,2405.9,-2669.84,-8663.03
15,4,15.9737,6.50726,946.08,-0,-0,-0,2405.03,-2669.96,-8662.63
16,0,16.743,6.84663,943.208,-0,-0,-0,2408.05,-2668.51,-8664.21
16,1,16.9918,6.14527,945.297,-0,-0,-0,2405.27,-2670.46,-8664.06
16,2,16.381,5.85114,946.167,-0,-0,-0,2406.06,-2668.8,-8658.52
16,3,17.1955,6.21314,945.123,-0,-0,-0,2406.15,-2670.29,-8657.34
16,4,16.9918,6.07739,944.078,-0,-0,-0,2405.98,-2670.21,-8667.62
17,0,18.0099,5.48914,945.993,-0,-0,-0,2406.19,-2669.71,-8662.71
17,1,17.9873,7.02763,947.298,-0,-0,-0,2405.69,-2669.22,-8664.53
17,2,17.286,6.41676,946.167,-0,-0,-0,2405.07,-2670.09,-8658.92
17,3,17.8742,6.05477,945.036,-0,-0,-0,2403.57,-2671.45,-8660.81
17,4,17.8063,5.78327,945.21,-0,-0,-0,2406.23,-2668.68,-8659.39
18,0,17.7611,5.78327,947.907,-0,-0,-0,2404.94,-2669.17,-8662.79
18,1,18.0326,5.14977,944.426,-0,-0,-0,2406.39,-2669.46,-8663.82
18,2,17.8063,5.24027,945.558,-0,-0,-0,2405.81,-2669.75,-8656.23
18,3,17.7385,5.78327,944.601,-0,-0,-0,2405.48,-2669.8,-8664.21
18,4,18.4398,5.60227,944.426,-0,-0,-0,2406.23,-2669.63,-8667.14
19,0,18.2136,4.58415,946.428,-0,-0,-0,2405.36,-2669.34,-8660.03
19,1,18.1683,4.69728,946.167,-0,-0,-0,2404.94,-2669.75,-8668.25
19,2,18.2814,5.48914,943.382,-0,-0,-0,2404.4,-2669.84,-8662.24
19,3,18.5529,4.87827,944.601,-0,-0,-0,2405.23,-2670,-8661.53
19,4,18.4172,4.67465,946.863,-0,-0,-0,2404.98,-2669.26,-8661.53
20,0,18.5756,4.65203,948.168,-0,-0,-0,2405.81,-2669.71,-8662.87
20,1,18.5529,4.38053,943.295,-0,-0,-0,2405.65,-2668.88,-8662.63
20,2,18.2136,3.90541,947.646,-0,-0,-0,2405.81,-2670.87,-8659.39
20,3,18.0778,4.69728,944.426,-0,-0,-0,2405.19,-2668.8,-8658.05
20,4,18.3719,3.99591,949.125,-0,-0,-0,2405.94,-2670.25,-8666.59
21,0,17.5348,4.38053,948.603,-0,-0,-0,2405.81,-2669.05,-8665.16
21,1,17.8968,3.86016,944.688,-0,-0,-0,2404.24,-2667.72,-8670.86
21,2,18.0778,4.33528,948.603,-0,-0,-0,2404.57,-2668.63,-8665.16
21,3,17.648,4.56153,948.168,-0,-0,-0,2405.15,-2669.96,-8659.71
21,4,18.1683,5.03665,949.212,-0,-0,-0,2406.23,-2669.17,-8659.15
22,0,17.9647,4.67465,949.996,-0,-0,-0,2405.07,-2670.71,-8658.05
22,1,17.0371,4.15428,946.254,-0,-0,-0,2405.94,-2670.29,-8658.29
22,2,17.5575,3.76966,950.605,-0,-0,-0,2405.27,-2671.12,-8659.55
22,3,17.9647,3.97328,947.559,-0,-0,-0,2405.03,-2670,-8660.42
22,4,18.4172,3.36241,949.822,-0,-0,-0,2407.47,-2669.92,-8657.26
23,0,17.7385,3.76966,952.432,-0,-0,-0,2405.85,-2668.47,-8668.48
23,1,17.6932,4.19953,949.822,-0,-0,-0,2405.98,-2669.75,-8664.29
23,2,18.5982,4.69728,950.344,-0,-0,-0,2405.81,-2669.46,-8662.63
23,3,17.9873,4.2674,950.518,-0,-0,-0,2405.73,-2667.8,-8663.82
23,4,18.1231,3.95066,950.344,-0,-0,-0,2404.28,-2671.62,-8662.24
24,0,17.9647,4.40315,952.171,-0,-0,-0,2405.23,-2670.83,-8661.92
24,1,17.5122,3.86016,948.429,-0,-0,-0,2404.74,-2671.12,-8665.08
24,2,18.2136,4.4484,948.777,-0,-0,-0,2406.89,-2668.68,-8662.79
24,3,18.2814,5.48914,949.735,-0,-0,-0,2406.39,-2667.72,-8662
24,4,18.0552,3.97328,950.518,-0,-0,-0,2405.98,-2667.68,-8665.56
25,0,17.9421,4.08641,949.996,-0,-0,-0,2405.03,-2666.48,-8663.42
25,1,17.648,5.2629,949.038,-0,-0,-0,2403.86,-2669.3,-8666.11
25,2,18.1231,4.47103,953.825,-0,-0,-0,2405.32,-2670.25,-8664.77
25,3,18.1457,4.22215,950.605,-0,-0,-0,2405.73,-2671.79,-8660.89
25,4,18.1231,4.47103,951.91,-0,-0,-0,2405.85,-2670.33,-8659.31
26,0,18.3719,5.3534,951.649,-0,-0,-0,2408.01,-2667.6,-8654.33
26,1,18.3946,4.33528,951.214,-0,-0,-0,2405.65,-2668.76,-8662.16
26,2,17.4443,3.33979,952.693,-0,-0,-0,2406.23,-2668.14,-8664.69
26,3,18.3493,4.10903,952.606,-0,-0,-0,2405.19,-2668.47,-8665.16
26,4,18.0552,4.56153,950.083,-0,-0,-0,2406.39,-2670.5,-8657.26
27,0,18.0778,4.47103,953.65,-0,-0,-0,2405.94,-2671.33,-8660.18
27,1,18.3719,4.29003,951.214,-0,-0,-0,2406.73,-2669.01,-8664.06
27,2,18.5077,3.83753,953.389,-0,-0,-0,2405.48,-2668.3,-8666.43
27,3,17.9647,4.9009,949.909,-0,-0,-0,2404.53,-2667.93,-8663.82
27,4,18.0326,4.7199,952.171,-0,-0,-0,2403.37,-2667.93,-8662
28,0,18.1457,4.5389,953.476,-0,-0,-0,2403.16,-2670.09,-8661.45
28,1,17.6706,4.47103,952.432,-0,-0,-0,2407.43,-2671.99,-8657.42
28,2,18.1909,4.65203,950.518,-0,-0,-0,2407.31,-2670.38,-8662.63
28,3,18.4624,4.60678,950.344,-0,-0,-0,2407.47,-2669.67,-8662.08
28,4,17.7837,4.94615,952.693,-0,-0,-0,2406.06,-2671.99,-8666.67
29,0,18.2588,3.99591,951.04,-0,-0,-0,2406.56,-2669.34,-8659.71
29,1,17.3312,4.40315,950.866,-0,-0,-0,2405.56,-2669.3,-8660.58
29,2,17.2633,4.67465,951.649,-0,-0,-0,2405.44,-2669.09,-8661.13
29,3,18.5756,4.87827,952.606,-0,-0,-0,2403.66,-2669.71,-8663.82
29,4,17.6253,4.96877,950.605,-0,-0,-0,2404.36,-2667.85,-8657.34
30,0,17.467,4.4484,948.168,-0,-0,-0,2405.65,-2669.3,-8659.79
30,1,17.8063,4.15428,951.04,-0,-0,-0,2404.9,-2669.51,-8663.9
30,2,17.4896,4.56153,948.255,-0,-0,-0,2406.52,-2668.72,-8666.67
30,3,18.5529,4.60678,950.692,-0,-0,-0,2406.73,-2670.09,-8666.51
