Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,19.6435,5.19498,641.903,-0,-0,-0,2404.69,-2670,-8662.87
1,1,20.2317,6.21309,644.253,-0,-0,-0,2405.85,-2670.96,-8663.82
1,2,19.8471,5.5796,642.512,-0,-0,-0,2405.32,-2670,-8660.74
1,3,18.6932,5.19498,642.077,-0,-0,-0,2405.03,-2669.67,-8662
1,4,19.3041,5.35335,643.992,-0,-0,-0,2402.75,-2672.45,-8662
2,0,18.9195,5.28548,640.859,-0,-0,-0,2405.15,-2669.92,-8657.81
2,1,18.4896,4.65198,640.946,-0,-0,-0,2405.65,-2669.42,-8660.5
2,2,18.829,4.15424,644.166,-0,-0,-0,2405.77,-2669.01,-8665.72
2,3,18.6706,3.88274,646.167,-0,-0,-0,2405.11,-2668.39,-8666.98
2,4,18.8516,3.47549,641.294,-0,-0,-0,2405.9,-2670.33,-8662.95
3,0,18.7158,4.19949,642.773,-0,-0,-0,2405.65,-2669.71,-8661.76
3,1,18.0145,3.92799,641.903,-0,-0,-0,2406.15,-2670.04,-8653.62
3,2,18.3086,3.83749,641.729,-0,-0,-0,2403.33,-2669.63,-8660.26
3,3,18.1728,3.92799,646.254,-0,-0,-0,2405.15,-2670.25,-8664.37
3,4,17.9918,3.67911,644.775,-0,-0,-0,2402.54,-2668.8,-8662.08
4,0,17.562,3.31712,645.819,-0,-0,-0,2406.97,-2667.64,-8659.87
4,1,18.7158,3.24924,644.166,-0,-0,-0,2405.23,-2670.13,-8662.63
4,2,17.6299,2.52525,646.254,-0,-0,-0,2404.65,-2669.05,-8661.29
4,3,18.3312,1.82388,644.427,-0,-0,-0,2403.78,-2667.47,-8660.26
4,4,18.4217,2.842,645.645,-0,-0,-0,2404.32,-2670.17,-8661.92
5,0,18.2181,2.2085,647.559,-0,-0,-0,2405.48,-2670,-8663.27
5,1,18.5122,2.72887,648.778,-0,-0,-0,2405.94,-2669.59,-8662.32
5,2,18.1502,2.79675,648.169,-0,-0,-0,2407.39,-2668.39,-8659.39
5,3,18.105,3.09087,649.474,-0,-0,-0,2405.56,-2667.39,-8659.47
5,4,19.3493,1.82388,651.823,-0,-0,-0,2405.19,-2669.38,-8662.48
6,0,18.648,2.48,647.211,-0,-0,-0,2406.39,-2670,-8667.06
6,1,18.7611,1.80125,649.474,-0,-0,-0,2404.78,-2667.64,-8668.41
6,2,18.6932,1.71075,650.431,-0,-0,-0,2405.4,-2668.92,-8662.08
6,3,19.2136,1.37138,647.907,-0,-0,-0,2405.36,-2669.8,-8660.89
6,4,18.4443,1.57501,649.822,-0,-0,-0,2408.14,-2672.49,-8660.89
7,0,18.7158,1.64288,651.475,-0,-0,-0,2406.56,-2670.09,-8658.52
7,1,18.7158,1.55238,651.388,-0,-0,-0,2405.69,-2669.63,-8662.08
7,2,18.7385,1.80125,650.779,-0,-0,-0,2405.56,-2669.22,-8659.16
7,3,18.5122,1.46188,651.823,-0,-0,-0,2405.9,-2668.88,-8662.55
7,4,19.3267,0.760512,651.736,-0,-0,-0,2409.3,-2667.81,-8666.11
8,0,19.4625,1.46188,654.26,-0,-0,-0,2405.94,-2669.84,-8659.63
8,1,19.01,1.89175,650.866,-0,-0,-0,2405.56,-2668.3,-8660.03
8,2,19.8471,0.805761,654.26,-0,-0,-0,2404.69,-2669.51,-8659.87
8,3,19.2588,0.98676,652.78,-0,-0,-0,2404.69,-2669.05,-8662.71
8,4,19.3493,0.760512,651.475,-0,-0,-0,2405.65,-2669.26,-8661.37
