Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,1.90361,-3.82486,709.97,-0,-0,-0,2405.73,-2671.29,-8662.16
1,1,2.06198,-4.14161,710.579,-0,-0,-0,2403.49,-2671.5,-8664.45
1,2,2.7181,-3.73436,712.581,-0,-0,-0,2400.3,-2668.92,-8672.91
1,3,2.2656,-3.87011,708.839,-0,-0,-0,2403.12,-2666.98,-8663.42
1,4,1.85836,-3.34974,710.231,-0,-0,-0,2405.61,-2666.85,-8662.79
2,0,2.28823,-4.66198,707.794,-0,-0,-0,2405.52,-2668.63,-8662.16
2,1,2.40135,-3.30449,708.056,-0,-0,-0,2404.69,-2669.51,-8659.47
2,2,1.92623,-2.62575,705.706,-0,-0,-0,2402.74,-2670.87,-8662.48
2,3,2.10723,-3.68911,709.883,-0,-0,-0,2403.7,-2670.17,-8664.21
2,4,1.72261,-3.53074,708.839,-0,-0,-0,2404.78,-2668.97,-8661.53
3,0,1.85836,-3.10087,712.319,-0,-0,-0,2406.81,-2666.6,-8659
3,1,2.19773,-3.05562,706.75,-0,-0,-0,2408.84,-2667.35,-8662.55
3,2,1.88098,-3.05562,707.62,-0,-0,-0,2408.72,-2669.21,-8663.74
3,3,1.90361,-2.69362,709.361,-0,-0,-0,2407.51,-2672.99,-8662.4
3,4,1.79048,-3.37237,710.144,-0,-0,-0,2403.16,-2669.34,-8666.11
4,0,2.19773,-2.96512,707.882,-0,-0,-0,2403.33,-2670.04,-8663.11
4,1,1.02124,-3.19137,708.665,-0,-0,-0,2404.49,-2669.8,-8661.92
4,2,2.22036,-2.3995,705.88,-0,-0,-0,2404.36,-2670.29,-8662.87
4,3,1.88098,-2.62575,705.532,-0,-0,-0,2406.6,-2670.13,-8666.98
4,4,1.49636,-2.82937,709.535,-0,-0,-0,2406.15,-2670.17,-8663.58
5,0,2.28823,-2.10538,710.231,-0,-0,-0,2408.88,-2669.67,-8661.84
5,1,1.65473,-2.51262,710.927,-0,-0,-0,2408.51,-2668.92,-8660.66
5,2,1.40586,-2.44475,711.71,-0,-0,-0,2404.98,-2669.38,-8658.6
5,3,1.97148,-2.19588,710.057,-0,-0,-0,2404.32,-2669.3,-8664.06
5,4,1.42849,-1.90175,706.489,-0,-0,-0,2404.69,-2669.63,-8663.03
6,0,1.99411,-1.83388,712.232,-0,-0,-0,2406.39,-2669.59,-8660.1
6,1,1.81311,-1.44926,710.057,-0,-0,-0,2405.73,-2670.04,-8661.69
6,2,2.08461,-1.69813,712.058,-0,-0,-0,2405.48,-2669.38,-8662.71
6,3,1.42849,-1.60763,712.406,-0,-0,-0,2398.93,-2669.88,-8671.25
6,4,1.58686,-1.10988,707.359,-0,-0,-0,2406.56,-2668.18,-8661.76
7,0,1.45111,-0.521638,709.1,-0,-0,-0,2406.23,-2668.47,-8661.53
7,1,1.04386,-1.29088,711.014,-0,-0,-0,2405.56,-2669.01,-8661.05
7,2,1.51899,-1.08726,707.794,-0,-0,-0,2406.77,-2668.1,-8665.24
7,3,1.76786,-1.29088,709.1,-0,-0,-0,2405.73,-2670.58,-8663.11
7,4,1.88098,-1.42663,710.666,-0,-0,-0,2404.78,-2669.67,-8660.82
8,0,1.08911,-0.883635,708.404,-0,-0,-0,2403.74,-2669.67,-8662.48
8,1,0.953365,-0.159641,706.228,-0,-0,-0,2405.56,-2670.46,-8660.5
8,2,0.88549,0.36073,710.579,-0,-0,-0,2406.77,-2669.59,-8662.71
8,3,0.88549,-0.204891,707.098,-0,-0,-0,2406.1,-2669.13,-8663.11
8,4,1.15699,-0.499013,704.488,-0,-0,-0,2406.52,-2667.85,-8660.74
9,0,0.998614,0.292856,708.839,-0,-0,-0,2406.1,-2668.01,-8660.1
9,1,0.681867,1.17522,707.533,-0,-0,-0,2404.53,-2669.55,-8663.58
9,2,0.636617,0.541729,708.752,-0,-0,-0,2403.82,-2671.08,-8660.66
9,3,0.184121,-0.0238919,708.752,-0,-0,-0,2404.65,-2667.43,-8664.53
9,4,0.88549,0.677478,706.489,-0,-0,-0,2407.1,-2669.88,-8663.19
10,0,0.546118,1.55985,707.533,-0,-0,-0,2405.9,-2670.09,-8661.84
10,1,1.45111,1.01685,707.185,-0,-0,-0,2406.19,-2673.07,-8653.7
