Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,32.7394,-10.8086,1135.08,-0,-0,-0,2406.39,-2668.76,-8667.93
1,1,32.9657,-11.4648,1132.82,-0,-0,-0,2407.35,-2671.37,-8659.87
1,2,33.1693,-11.1028,1131.77,-0,-0,-0,2406.02,-2669.59,-8660.18
1,3,32.7394,-11.9173,1130.73,-0,-0,-0,2405.11,-2669.21,-8659.31
1,4,33.4408,-11.8494,1129.68,-0,-0,-0,2404.28,-2669.26,-8661.37
2,0,32.8073,-12.1888,1131.6,-0,-0,-0,2404.74,-2670.46,-8657.18
2,1,32.8978,-11.8946,1128.12,-0,-0,-0,2405.27,-2669.26,-8661.13
2,2,33.2146,-12.5508,1129.51,-0,-0,-0,2404.49,-2670.25,-8658.13
2,3,32.4679,-12.6186,1126.9,-0,-0,-0,2406.73,-2668.8,-8663.35
2,4,32.7621,-12.6186,1124.81,-0,-0,-0,2406.1,-2670.21,-8660.03
3,0,32.4001,-12.958,1123.68,-0,-0,-0,2405.61,-2669.92,-8660.02
3,1,33.5087,-12.6413,1122.11,-0,-0,-0,2408.26,-2669.09,-8658.68
3,2,32.0607,-13.2748,1122.46,-0,-0,-0,2405.9,-2669.38,-8659.08
3,3,32.1512,-13.6368,1120.11,-0,-0,-0,2405.15,-2669.84,-8661.13
3,4,31.6534,-13.1843,1123.59,-0,-0,-0,2405.73,-2669.67,-8661.92
4,0,32.0381,-13.8404,1121.94,-0,-0,-0,2405.27,-2671,-8661.61
4,1,31.3819,-13.8178,1118.37,-0,-0,-0,2404.61,-2671.99,-8660.34
4,2,30.658,-13.3426,1119.42,-0,-0,-0,2405.81,-2669.8,-8664.06
4,3,30.6127,-13.501,1115.33,-0,-0,-0,2405.52,-2668.59,-8663.11
4,4,30.477,-13.1164,1114.98,-0,-0,-0,2405.56,-2669.01,-8658.29
5,0,30.2055,-13.2069,1114.28,-0,-0,-0,2404.69,-2669.84,-8662.55
5,1,29.9566,-13.0033,1111.76,-0,-0,-0,2404.94,-2669.59,-8662.08
5,2,30.0697,-12.9128,1114.02,-0,-0,-0,2405.65,-2667.68,-8664.69
5,3,29.2326,-13.7951,1110.1,-0,-0,-0,2406.1,-2667.97,-8664.45
