Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-0.0912685,-2.28841,633.365,-0,-0,-0,2405.69,-2667.89,-8663.19
1,1,-0.724764,-1.56442,632.495,-0,-0,-0,2403.86,-2669.71,-8659.71
1,2,-0.634264,-1.85854,632.321,-0,-0,-0,2405.11,-2671.08,-8661.29
1,3,0.0218556,-1.72279,630.842,-0,-0,-0,2405.69,-2670.21,-8660.97
1,4,-0.679514,-1.49654,632.93,-0,-0,-0,2404.4,-2666.89,-8662.63
2,0,-0.453266,-1.70017,631.625,-0,-0,-0,2406.39,-2667.6,-8663.35
2,1,-0.249642,-1.38342,628.753,-0,-0,-0,2405.94,-2669.26,-8661.05
2,2,-0.543765,-1.65492,632.234,-0,-0,-0,2406.06,-2666.48,-8666.43
2,3,-1.40351,-1.24767,633.452,-0,-0,-0,2408.26,-2669.55,-8666.35
2,4,-0.973637,-1.83591,629.362,-0,-0,-0,2405.27,-2669.09,-8662.71
3,0,-0.996261,-1.70017,629.884,-0,-0,-0,2403.57,-2670.29,-8660.89
3,1,-0.996261,-1.90379,628.927,-0,-0,-0,2405.23,-2670.38,-8652.83
3,2,-1.38088,-2.01691,629.536,-0,-0,-0,2407.43,-2665.28,-8664.77
3,3,-1.04151,-2.08479,632.756,-0,-0,-0,2407.93,-2668.1,-8659.55
3,4,-0.905762,-2.22054,629.884,-0,-0,-0,2407.97,-2669.05,-8661.76
4,0,-1.40351,-2.49203,630.842,-0,-0,-0,2405.07,-2671.12,-8664.29
4,1,-1.06414,-2.10741,630.842,-0,-0,-0,2405.56,-2669.59,-8661.92
4,2,-1.44876,-1.83591,625.881,-0,-0,-0,2403.86,-2669.38,-8662.63
4,3,-1.22251,-1.90379,628.666,-0,-0,-0,2405.56,-2669.3,-8662.24
4,4,-1.13201,-2.35629,630.232,-0,-0,-0,2407.1,-2669.84,-8662.63
5,0,-1.33563,-1.72279,628.231,-0,-0,-0,2405.69,-2669.55,-8663.03
5,1,-1.08676,-2.33366,627.361,-0,-0,-0,2406.81,-2669.51,-8662.4
5,2,-0.475891,-1.99429,628.231,-0,-0,-0,2407.68,-2670.96,-8672.75
5,3,-1.29038,-2.33366,627.013,-0,-0,-0,2406.6,-2671.08,-8659.31
5,4,-0.770013,-2.26579,626.404,-0,-0,-0,2407.06,-2669.01,-8663.11
6,0,-0.340142,-2.78616,627.013,-0,-0,-0,2408.01,-2669.51,-8663.35
6,1,-0.52114,-1.85854,627.274,-0,-0,-0,2407.8,-2670.09,-8661.05
6,2,-0.0686437,-2.60516,626.056,-0,-0,-0,2408.01,-2672.86,-8658.36
6,3,0.248104,-1.99429,625.011,-0,-0,-0,2406.02,-2669.75,-8661.92
6,4,0.248104,-2.53728,623.271,-0,-0,-0,2407.1,-2670.17,-8660.97
7,0,0.655351,-2.85403,626.143,-0,-0,-0,2404.32,-2671.74,-8660.89
7,1,0.972098,-1.83591,625.272,-0,-0,-0,2404.2,-2670,-8661.61
7,2,1.08522,-1.79066,625.707,-0,-0,-0,2404.57,-2669.42,-8661.92
7,3,2.05809,-2.31104,625.098,-0,-0,-0,2405.77,-2667.76,-8664.21
7,4,1.71872,-1.99429,623.358,-0,-0,-0,2405.9,-2669.13,-8657.73
8,0,1.62822,-2.19791,622.314,-0,-0,-0,2406.73,-2669.84,-8658.92
8,1,1.69609,-2.24316,622.314,-0,-0,-0,2406.56,-2669.17,-8659.16
8,2,1.60559,-1.11192,622.053,-0,-0,-0,2406.02,-2670.71,-8659.87
8,3,1.94497,-1.81329,621.879,-0,-0,-0,2405.03,-2668.26,-8663.19
8,4,2.05809,-2.80878,622.836,-0,-0,-0,2405.61,-2669.3,-8661.84
9,0,2.08071,-2.03954,620.573,-0,-0,-0,2404.32,-2669.88,-8662.87
9,1,2.44271,-2.08479,621.357,-0,-0,-0,2407.76,-2669.3,-8665.48
9,2,2.35221,-2.31104,621.879,-0,-0,-0,2409.3,-2667.6,-8662.48
