Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,15.3468,26.1434,752.12,-0,-0,-0,2404.82,-2669.05,-8663.19
1,1,14.668,25.2158,750.988,-0,-0,-0,2404.69,-2668.01,-8669.35
1,2,14.6907,25.2837,751.336,-0,-0,-0,2404.82,-2670.5,-8659.63
1,3,14.9622,25.7814,751.685,-0,-0,-0,2405.4,-2669.63,-8660.89
1,4,14.5549,24.9896,748.552,-0,-0,-0,2403.74,-2669.59,-8665.56
2,0,14.668,25.6683,750.988,-0,-0,-0,2406.39,-2669.59,-8666.27
2,1,14.5549,25.0574,750.814,-0,-0,-0,2405.65,-2670.13,-8661.21
2,2,14.3965,25.3742,750.379,-0,-0,-0,2405.32,-2669.75,-8661.53
2,3,13.8988,24.786,751.075,-0,-0,-0,2406.1,-2668.34,-8665.16
2,4,14.5323,24.9217,751.336,-0,-0,-0,2405.15,-2669.38,-8663.35
3,0,14.5097,24.9217,751.423,-0,-0,-0,2405.44,-2669.46,-8663.11
3,1,14.5097,24.4918,749.857,-0,-0,-0,2406.39,-2673.28,-8657.26
3,2,14.6002,24.4918,750.727,-0,-0,-0,2403.91,-2669.05,-8664.37
3,3,14.3513,24.1298,750.988,-0,-0,-0,2405.15,-2669.59,-8663.19
3,4,13.7857,24.4013,748.378,-0,-0,-0,2404.9,-2670.46,-8663.9
4,0,15.211,24.243,750.031,-0,-0,-0,2406.23,-2670.46,-8656.63
4,1,14.1929,24.1298,749.77,-0,-0,-0,2405.15,-2671,-8654.02
4,2,14.4192,24.1298,750.379,-0,-0,-0,2405.73,-2668.84,-8660.74
4,3,14.5097,23.9941,750.205,-0,-0,-0,2405.32,-2669.46,-8661.21
4,4,14.4192,23.7226,749.422,-0,-0,-0,2408.34,-2672.45,-8656.78
5,0,14.4644,24.3561,749.509,-0,-0,-0,2404.11,-2671.91,-8659.95
5,1,13.9893,23.9262,749.77,-0,-0,-0,2405.19,-2668.97,-8662.32
5,2,14.306,23.338,750.379,-0,-0,-0,2405.77,-2668.92,-8660.82
5,3,14.4192,23.7678,750.292,-0,-0,-0,2406.44,-2668.92,-8661.69
5,4,14.6454,23.1117,749.944,-0,-0,-0,2406.56,-2669.26,-8659.39
6,0,14.2608,23.4963,748.9,-0,-0,-0,2405.65,-2669.67,-8664.53
6,1,14.5775,22.433,749.335,-0,-0,-0,2405.27,-2669.59,-8662.4
6,2,14.2608,23.2475,747.682,-0,-0,-0,2401.63,-2669.63,-8666.51
6,3,13.6047,22.7723,750.553,-0,-0,-0,2404.24,-2669.88,-8661.21
6,4,13.9214,22.3425,748.9,-0,-0,-0,2405.15,-2669.3,-8661.45
7,0,14.2834,22.614,748.291,-0,-0,-0,2405.36,-2669.46,-8662.16
7,1,13.9667,22.2293,746.55,-0,-0,-0,2405.44,-2672.49,-8653.62
7,2,13.4915,21.9126,746.812,-0,-0,-0,2406.31,-2666.89,-8671.01
7,3,13.7404,22.6818,747.247,-0,-0,-0,2404.78,-2669.67,-8661.76
7,4,14.3513,22.2067,748.291,-0,-0,-0,2404.53,-2670.42,-8661.84
8,0,13.3558,22.5913,747.16,-0,-0,-0,2403.86,-2669.75,-8657.65
8,1,13.8309,21.6863,749.857,-0,-0,-0,2404.9,-2668.43,-8664.06
8,2,13.8083,21.6637,750.031,-0,-0,-0,2404.28,-2668.72,-8665.01
8,3,14.0345,21.1207,748.552,-0,-0,-0,2405.52,-2669.09,-8663.19
8,4,14.125,21.5054,747.682,-0,-0,-0,2404.98,-2666.93,-8662.48
9,0,13.8083,21.0529,750.031,-0,-0,-0,2404.94,-2669.84,-8662
9,1,14.0119,20.8266,750.292,-0,-0,-0,2405.15,-2669.92,-8661.92
9,2,13.7404,20.9624,749.683,-0,-0,-0,2407.68,-2670.09,-8662.08
9,3,13.8762,20.2157,749.77,-0,-0,-0,2407.18,-2670.42,-8665.64
9,4,13.7178,20.7361,751.075,-0,-0,-0,2404.65,-2667.68,-8665.64
10,0,13.7404,20.3515,751.423,-0,-0,-0,2405.81,-2670.04,-8662
10,1,13.9893,20.4646,750.727,-0,-0,-0,2405.98,-2667.47,-8666.03
10,2,13.3105,20.4646,750.901,-0,-0,-0,2408.76,-2669.21,-8653.94
10,3,13.401,19.899,749.77,-0,-0,-0,2406.02,-2670.54,-8662.4
10,4,13.6499,20.3967,747.682,-0,-0,-0,2405.11,-2670.75,-8663.11
11,0,13.763,20.08,752.033,-0,-0,-0,2402.79,-2671.99,-8665.4
11,1,14.0119,19.1976,749.509,-0,-0,-0,2406.85,-2669.09,-8660.26
11,2,13.8535,19.7632,748.03,-0,-0,-0,2404.78,-2667.93,-8661.69
11,3,14.0798,19.718,749.509,-0,-0,-0,2405.07,-2665.65,-8665.64
11,4,13.8083,19.6727,752.468,-0,-0,-0,2408.09,-2666.98,-8662.32
12,0,13.7404,19.5144,750.64,-0,-0,-0,2406.44,-2670.91,-8661.05
12,1,13.9667,19.3107,751.162,-0,-0,-0,2405.85,-2670.62,-8663.42
12,2,13.7404,19.2202,750.292,-0,-0,-0,2405.27,-2671.12,-8662.08
12,3,13.1974,18.9714,750.205,-0,-0,-0,2404.74,-2666.52,-8660.66
12,4,14.2382,18.7451,750.205,-0,-0,-0,2407.84,-2669.46,-8661.45
13,0,13.8762,19.0392,750.205,-0,-0,-0,2405.44,-2669.3,-8663.5
13,1,13.582,18.451,751.423,-0,-0,-0,2405.48,-2670.58,-8661.53
13,2,13.944,18.5867,750.814,-0,-0,-0,2406.93,-2669.05,-8663.82
13,3,13.4689,18.7904,751.859,-0,-0,-0,2406.27,-2668.68,-8666.51
13,4,13.8083,18.4962,750.466,-0,-0,-0,2408.3,-2667.81,-8662.95
14,0,13.7178,18.27,752.555,-0,-0,-0,2407.6,-2667.72,-8665.08
14,1,13.6725,18.4284,750.118,-0,-0,-0,2402.95,-2669.75,-8660.97
14,2,13.5594,18.6772,753.077,-0,-0,-0,2404.49,-2672.86,-8655.91
14,3,13.3332,18.1795,752.816,-0,-0,-0,2405.27,-2671.41,-8660.26
14,4,13.2879,18.2474,751.423,-0,-0,-0,2405.48,-2670.33,-8661.84
15,0,13.9214,18.0438,751.859,-0,-0,-0,2404.49,-2671.16,-8662.87
15,1,13.3558,17.6818,754.556,-0,-0,-0,2405.77,-2666.69,-8666.67
15,2,13.8535,17.8628,750.727,-0,-0,-0,2405.03,-2668.55,-8661.69
15,3,13.3332,16.7315,753.164,-0,-0,-0,2404.9,-2668.72,-8664.21
15,4,13.2427,17.0709,754.643,-0,-0,-0,2404.11,-2667.72,-8666.03
