Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-6.98885,13.1875,754.016,-0,-0,-0,2405.32,-2669.17,-8660.89
1,1,-6.31011,13.3232,752.884,-0,-0,-0,2407.14,-2669.92,-8661.61
1,2,-6.58161,12.4182,751.579,-0,-0,-0,2405.23,-2671.74,-8662.79
1,3,-6.33273,13.459,753.581,-0,-0,-0,2405.4,-2669.34,-8662.24
1,4,-6.62686,13.097,753.232,-0,-0,-0,2405.32,-2669.55,-8661.53
2,0,-6.31011,13.1196,748.011,-0,-0,-0,2403.99,-2670.21,-8663.98
2,1,-5.60874,12.9386,748.533,-0,-0,-0,2406.23,-2668.8,-8664.69
2,2,-5.92549,13.5947,749.143,-0,-0,-0,2405.48,-2669.8,-8662.95
2,3,-5.92549,13.821,748.794,-0,-0,-0,2405.98,-2669.26,-8662.55
2,4,-6.12911,14.2508,745.575,-0,-0,-0,2408.38,-2668.63,-8663.5
3,0,-5.97074,13.1422,746.445,-0,-0,-0,2405.4,-2669.96,-8662.87
3,1,-5.20149,13.1648,745.053,-0,-0,-0,2405.03,-2670.29,-8659.31
3,2,-5.65399,14.5223,743.573,-0,-0,-0,2404.49,-2670.25,-8660.26
3,3,-5.08837,14.0246,744.27,-0,-0,-0,2404.98,-2672.78,-8661.84
3,4,-5.38249,14.0472,741.659,-0,-0,-0,2406.02,-2669.26,-8662.95
4,0,-5.54087,14.3866,742.877,-0,-0,-0,2405.44,-2669.34,-8661.92
4,1,-5.20149,14.545,738.526,-0,-0,-0,2408.51,-2666.11,-8661.45
4,2,-5.29199,14.726,739.484,-0,-0,-0,2406.19,-2668.92,-8658.29
4,3,-5.78974,14.545,740.093,-0,-0,-0,2405.36,-2670.46,-8659.39
4,4,-4.8395,14.183,738.178,-0,-0,-0,2405.56,-2671.7,-8660.5
5,0,-4.40962,14.364,738.787,-0,-0,-0,2406.6,-2669.22,-8660.5
5,1,-4.61325,14.6355,740.006,-0,-0,-0,2406.15,-2668.47,-8661.61
5,2,-4.90737,13.8662,735.307,-0,-0,-0,2405.03,-2668.14,-8662.48
5,3,-4.00238,14.4318,735.394,-0,-0,-0,2404.32,-2669.92,-8663.35
5,4,-4.77162,14.2508,736.96,-0,-0,-0,2407.18,-2667.35,-8662.32
6,0,-4.36438,14.2508,737.308,-0,-0,-0,2406.15,-2669.84,-8661.05
6,1,-4.09288,14.0698,735.22,-0,-0,-0,2405.81,-2669.26,-8663.74
6,2,-3.82138,14.0698,733.914,-0,-0,-0,2406.06,-2672.28,-8664.21
6,3,-3.25576,13.9341,733.479,-0,-0,-0,2407.8,-2669.75,-8663.11
6,4,-3.68563,13.9567,735.829,-0,-0,-0,2405.36,-2668.39,-8661.92
7,0,-2.87114,13.9115,734.959,-0,-0,-0,2405.94,-2668.8,-8662.32
7,1,-3.32363,14.183,732.435,-0,-0,-0,2406.06,-2668.39,-8657.81
7,2,-3.7535,14.4771,732.783,-0,-0,-0,2404.9,-2668.05,-8665.48
7,3,-2.87114,13.7305,735.481,-0,-0,-0,2404.94,-2668.84,-8664.85
7,4,-2.89376,13.7983,735.742,-0,-0,-0,2402.87,-2670.42,-8671.57
8,0,-2.80326,12.7123,734.001,-0,-0,-0,2406.35,-2670.33,-8665.72
8,1,-2.46389,13.0517,733.827,-0,-0,-0,2405.77,-2669.38,-8660.58
8,2,-1.98877,13.9341,733.827,-0,-0,-0,2405.73,-2669.88,-8662
8,3,-1.53627,13.0291,731.304,-0,-0,-0,2407.64,-2670,-8663.66
