Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,3.38707,-6.6874,681.464,-0,-0,-0,2401.83,-2670.13,-8667.38
1,1,3.16082,-5.85028,681.638,-0,-0,-0,2407.22,-2671.21,-8668.64
1,2,4.24682,-6.66478,682.073,-0,-0,-0,2405.4,-2669.59,-8662.87
1,3,3.86219,-5.78241,683.727,-0,-0,-0,2405.56,-2670.13,-8664.14
1,4,3.54545,-7.11727,683.466,-0,-0,-0,2408.22,-2669.92,-8658.44
2,0,4.22419,-6.98152,683.379,-0,-0,-0,2404.9,-2668.47,-8667.77
2,1,3.52282,-6.21228,683.292,-0,-0,-0,2405.44,-2669.8,-8660.82
2,2,3.88482,-6.84578,683.988,-0,-0,-0,2406.1,-2670.17,-8662.63
2,3,3.79432,-6.39328,682.857,-0,-0,-0,2405.27,-2669.67,-8658.6
2,4,4.40519,-7.66027,681.29,-0,-0,-0,2405.48,-2669.51,-8660.97
3,0,4.67669,-6.5064,681.812,-0,-0,-0,2405.15,-2668.26,-8660.74
3,1,3.77169,-7.29827,679.55,-0,-0,-0,2403.37,-2668.88,-8657.97
3,2,3.72644,-7.34352,683.553,-0,-0,-0,2404.11,-2667.85,-8659.87
3,3,3.93007,-7.56977,680.768,-0,-0,-0,2405.48,-2669.22,-8662
3,4,4.65406,-7.79602,682.857,-0,-0,-0,2404.98,-2669.05,-8662.71
4,0,3.52282,-7.81864,681.551,-0,-0,-0,2405.11,-2667.64,-8666.98
4,1,3.5907,-7.34352,681.116,-0,-0,-0,2404.03,-2669.51,-8668.01
4,2,3.90744,-7.81864,681.812,-0,-0,-0,2405.15,-2669.22,-8661.29
4,3,3.5907,-7.99964,683.205,-0,-0,-0,2406.1,-2669.01,-8663.74
4,4,3.63594,-8.02227,680.246,-0,-0,-0,2404.49,-2670,-8660.18
5,0,4.40519,-8.36164,681.464,-0,-0,-0,2404.9,-2669.13,-8661.92
5,1,3.3192,-8.54264,682.247,-0,-0,-0,2405.32,-2669.38,-8664.69
5,2,3.81694,-8.40689,684.423,-0,-0,-0,2407.55,-2670.21,-8661.69
5,3,3.68119,-7.86389,683.814,-0,-0,-0,2408.67,-2667.97,-8666.82
5,4,3.52282,-8.52001,680.159,-0,-0,-0,2405.9,-2669.46,-8658.05
6,0,3.54545,-7.90914,680.507,-0,-0,-0,2407.51,-2670.17,-8655.2
6,1,3.29657,-7.72814,681.638,-0,-0,-0,2407.18,-2669.88,-8653.54
6,2,3.29657,-8.76889,681.812,-0,-0,-0,2405.44,-2669.17,-8661.76
6,3,3.43232,-8.63314,681.116,-0,-0,-0,2405.73,-2669.63,-8662.4
6,4,3.86219,-8.45214,683.727,-0,-0,-0,2407.02,-2669.17,-8656.07
7,0,3.90744,-8.61051,679.898,-0,-0,-0,2406.48,-2665.4,-8668.09
