Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,17.1733,12.8781,769.273,-0,-0,-0,2404.36,-2669.46,-8659.08
1,1,17.7389,13.851,767.62,-0,-0,-0,2405.03,-2669.59,-8659.31
1,2,17.5579,13.7378,766.228,-0,-0,-0,2405.73,-2669.46,-8660.03
1,3,16.9923,13.1948,768.055,-0,-0,-0,2406.44,-2668.1,-8657.97
1,4,17.0828,13.0591,769.36,-0,-0,-0,2404.82,-2669.51,-8658.52
2,0,17.2185,13.127,769.708,-0,-0,-0,2405.32,-2669.55,-8660.82
2,1,16.4945,12.5161,767.968,-0,-0,-0,2405.94,-2669.34,-8663.58
2,2,17.5579,13.1948,765.792,-0,-0,-0,2404.65,-2669.42,-8664.14
2,3,18.0557,12.765,770.143,-0,-0,-0,2405.44,-2669.59,-8654.57
2,4,17.0602,13.1043,770.753,-0,-0,-0,2404.98,-2669.55,-8661.45
3,0,17.1733,12.1541,769.795,-0,-0,-0,2406.39,-2671.83,-8662.71
3,1,17.49,12.9686,770.84,-0,-0,-0,2406.52,-2671.41,-8659.63
3,2,16.8792,12.9686,770.056,-0,-0,-0,2405.61,-2669.46,-8662.55
3,3,17.2638,12.7423,769.795,-0,-0,-0,2405.19,-2670,-8661.53
3,4,16.3135,13.3306,769.273,-0,-0,-0,2408.3,-2671.04,-8655.28
4,0,16.5624,12.9233,769.012,-0,-0,-0,2406.15,-2670.58,-8659.08
4,1,15.8837,12.6971,768.925,-0,-0,-0,2404.98,-2669.55,-8662.32
4,2,16.4719,13.1496,772.145,-0,-0,-0,2405.85,-2669.05,-8662.87
4,3,17.0828,12.222,769.273,-0,-0,-0,2404.94,-2667.97,-8664.85
4,4,16.3588,12.3351,771.449,-0,-0,-0,2404.28,-2666.27,-8664.69
5,0,16.6303,12.1089,772.058,-0,-0,-0,2405.44,-2669.8,-8661.29
5,1,16.7434,12.9007,771.797,-0,-0,-0,2404.69,-2670.09,-8661.05
5,2,16.4493,13.9188,769.534,-0,-0,-0,2407.06,-2669.01,-8659.95
5,3,16.8565,12.3351,771.971,-0,-0,-0,2405.44,-2668.68,-8654.81
5,4,16.0873,12.765,768.055,-0,-0,-0,2405.85,-2669.96,-8661.92
6,0,16.3362,12.5613,768.925,-0,-0,-0,2404.61,-2670.58,-8660.34
6,1,15.6122,12.8328,772.145,-0,-0,-0,2404.61,-2668.8,-8659.87
6,2,16.2683,11.9731,771.449,-0,-0,-0,2404.74,-2669.05,-8656.86
6,3,15.6348,12.7876,769.273,-0,-0,-0,2404.9,-2669.17,-8658.29
6,4,15.9063,12.2672,772.058,-0,-0,-0,2404.65,-2670.62,-8659.79
7,0,16.2683,13.489,767.881,-0,-0,-0,2405.94,-2668.47,-8659.63
7,1,15.4538,12.5613,771.188,-0,-0,-0,2404.74,-2669.55,-8663.42
7,2,15.9742,12.403,769.447,-0,-0,-0,2405.61,-2669.3,-8662.4
7,3,15.9742,11.9279,769.621,-0,-0,-0,2408.3,-2667.64,-8660.26
7,4,15.5217,12.4935,770.666,-0,-0,-0,2404.94,-2669.71,-8656.55
8,0,14.8429,12.6066,771.536,-0,-0,-0,2406.1,-2670.25,-8664.14
8,1,15.4764,12.6745,770.056,-0,-0,-0,2406.06,-2669.67,-8665.16
8,2,14.8656,12.1767,768.403,-0,-0,-0,2407.1,-2667.22,-8669.59
8,3,15.9742,12.4708,773.189,-0,-0,-0,2405.81,-2669.38,-8662
8,4,15.1597,12.2446,768.577,-0,-0,-0,2405.81,-2669.17,-8657.1
9,0,15.2728,11.9279,769.534,-0,-0,-0,2403.49,-2669.71,-8658.6
9,1,15.7932,11.7921,768.577,-0,-0,-0,2406.97,-2671.87,-8661.29
9,2,16.1778,11.86,767.359,-0,-0,-0,2405.61,-2669.51,-8663.58
9,3,15.3633,12.6066,767.098,-0,-0,-0,2405.4,-2668.76,-8662.87
9,4,15.4085,11.7469,769.36,-0,-0,-0,2406.19,-2672.03,-8661.53
10,0,15.2954,11.4527,770.404,-0,-0,-0,2405.32,-2669.67,-8656.39
10,1,14.9561,12.0862,769.012,-0,-0,-0,2405.73,-2668.47,-8661.84
10,2,14.6167,12.5387,767.707,-0,-0,-0,2406.64,-2668.39,-8663.58
10,3,14.9787,11.7921,768.664,-0,-0,-0,2404.65,-2667.43,-8663.58
10,4,15.2954,12.041,768.925,-0,-0,-0,2405.44,-2670.25,-8662.63
11,0,14.9334,11.2717,770.23,-0,-0,-0,2405.44,-2669.51,-8661.92
11,1,14.5941,10.774,767.707,-0,-0,-0,2404.94,-2668.72,-8666.35
11,2,14.7298,11.679,771.362,-0,-0,-0,2405.15,-2671.7,-8658.76
11,3,13.8248,11.2944,770.578,-0,-0,-0,2405.81,-2669.3,-8661.37
11,4,15.2954,11.8374,766.663,-0,-0,-0,2405.27,-2668.97,-8664.37
12,0,14.2547,11.6564,768.838,-0,-0,-0,2405.27,-2669.84,-8657.73
12,1,15.0465,11.86,770.056,-0,-0,-0,2405.56,-2669.75,-8662.08
12,2,14.0511,10.7061,766.489,-0,-0,-0,2405.77,-2669.59,-8662.79
12,3,14.1642,10.774,770.143,-0,-0,-0,2404.44,-2670.5,-8657.89
12,4,14.3678,10.3215,766.315,-0,-0,-0,2408.34,-2671,-8655.28
13,0,14.4357,10.5704,767.011,-0,-0,-0,2405.77,-2669.46,-8662.79
13,1,13.8248,11.4301,770.317,-0,-0,-0,2405.85,-2669.59,-8663.5
13,2,14.4809,11.317,768.229,-0,-0,-0,2406.89,-2671.41,-8662.95
13,3,13.6664,10.1179,767.098,-0,-0,-0,2405.77,-2670.04,-8662.87
13,4,14.2321,10.9776,767.794,-0,-0,-0,2405.36,-2669.8,-8660.18
14,0,14.1642,10.5251,769.621,-0,-0,-0,2405.27,-2670.21,-8659.79
14,1,14.6393,10.7514,766.402,-0,-0,-0,2404.9,-2666.89,-8666.75
14,2,14.0963,10.5251,766.576,-0,-0,-0,2405.07,-2669.3,-8667.77
14,3,13.7796,10.1631,766.489,-0,-0,-0,2405.32,-2668.84,-8665.8
14,4,14.0963,9.98212,765.183,-0,-0,-0,2405.23,-2669.13,-8659
15,0,14.2773,9.19025,765.618,-0,-0,-0,2405.19,-2669.51,-8657.42
15,1,13.9606,10.6156,767.707,-0,-0,-0,2405.23,-2668.8,-8659.63
15,2,13.7117,9.71062,768.403,-0,-0,-0,2405.03,-2668.8,-8665.56
15,3,13.6664,10.1179,767.011,-0,-0,-0,2406.56,-2669.22,-8660.02
15,4,13.9606,9.19025,767.185,-0,-0,-0,2402.99,-2671.41,-8666.03
16,0,14.2094,9.19025,766.402,-0,-0,-0,2405.19,-2669.8,-8664.29
16,1,14.7751,9.43912,765.705,-0,-0,-0,2405.73,-2669.63,-8664.53
16,2,13.4402,9.28075,770.404,-0,-0,-0,2405.94,-2669.38,-8668.64
16,3,14.1416,9.30337,763.965,-0,-0,-0,2405.77,-2668.63,-8663.35
16,4,13.5081,8.55676,767.011,-0,-0,-0,2404.74,-2669.92,-8659.47
17,0,13.9832,9.145,764.574,-0,-0,-0,2403.24,-2668.92,-8661.37
17,1,13.4854,9.0545,767.881,-0,-0,-0,2406.15,-2670.83,-8662.95
17,2,13.7117,8.76038,764.661,-0,-0,-0,2406.1,-2669.09,-8661.84
17,3,13.7343,8.783,766.054,-0,-0,-0,2405.11,-2669.96,-8660.58
17,4,13.1008,8.89613,765.967,-0,-0,-0,2406.77,-2667.89,-8671.57
18,0,14.1868,8.39838,770.666,-0,-0,-0,2405.81,-2669.67,-8667.14
18,1,13.5307,8.89613,763.617,-0,-0,-0,2405.48,-2669.92,-8665.48
18,2,13.7117,8.42101,766.489,-0,-0,-0,2405.23,-2669.3,-8660.18
18,3,13.4176,8.57938,767.881,-0,-0,-0,2405.11,-2668.68,-8661.61
18,4,14.1642,8.964,765.096,-0,-0,-0,2405.11,-2669.67,-8657.42
19,0,13.5759,8.76038,766.054,-0,-0,-0,2404.44,-2669.26,-8662.16
19,1,13.7343,7.83276,767.272,-0,-0,-0,2403.7,-2665.98,-8668.96
19,2,13.4854,7.83276,768.751,-0,-0,-0,2402.66,-2668.14,-8664.45
19,3,13.8927,7.87801,767.794,-0,-0,-0,2405.27,-2668.88,-8662.87
19,4,13.9832,7.87801,768.577,-0,-0,-0,2405.98,-2670.96,-8662.55
20,0,14.0284,7.71964,764.922,-0,-0,-0,2405.77,-2674.15,-8661.21
20,1,13.3271,7.62914,764.661,-0,-0,-0,2404.49,-2671.12,-8658.13
20,2,13.6891,7.83276,765.792,-0,-0,-0,2405.15,-2669.96,-8656.23
20,3,13.4628,7.15402,767.359,-0,-0,-0,2403.86,-2671.12,-8654.41
20,4,13.2139,7.99113,768.838,-0,-0,-0,2403.82,-2669.67,-8660.1
21,0,13.9153,8.05901,764.487,-0,-0,-0,2405.65,-2669.92,-8660.03
21,1,13.2818,7.53864,767.968,-0,-0,-0,2404.11,-2671.33,-8659.39
21,2,14.2321,7.38026,770.666,-0,-0,-0,2404.86,-2671.21,-8666.11
21,3,13.6438,7.19927,770.491,-0,-0,-0,2405.4,-2669.55,-8664.61
21,4,13.1687,7.15402,768.403,-0,-0,-0,2405.69,-2667.39,-8661.53
22,0,12.9198,7.47076,772.232,-0,-0,-0,2404.57,-2666.52,-8662.08
22,1,13.1687,7.06352,767.098,-0,-0,-0,2403.49,-2669.96,-8655.2
22,2,13.1687,7.10877,765.444,-0,-0,-0,2405.23,-2669.92,-8661.13
22,3,12.6031,6.11327,770.578,-0,-0,-0,2406.02,-2670,-8661.45
22,4,13.5759,6.11327,769.621,-0,-0,-0,2405.27,-2672.08,-8661.69
23,0,12.8293,6.20377,770.927,-0,-0,-0,2406.35,-2668.76,-8666.82
23,1,13.4402,6.45265,768.229,-0,-0,-0,2406.19,-2668.92,-8663.5
23,2,12.9877,6.43002,771.536,-0,-0,-0,2405.36,-2668.84,-8661.13
23,3,13.1234,6.5884,766.054,-0,-0,-0,2407.97,-2667.39,-8665.72
23,4,13.3723,6.33952,769.36,-0,-0,-0,2407.22,-2667.31,-8666.98
24,0,13.4854,6.99564,769.273,-0,-0,-0,2405.44,-2669.38,-8664.37
24,1,13.4176,7.33501,771.362,-0,-0,-0,2405.11,-2669.92,-8664.69
24,2,12.8293,6.2264,770.578,-0,-0,-0,2406.23,-2674.65,-8661.05
24,3,13.1008,6.3169,769.882,-0,-0,-0,2405.85,-2671.21,-8660.42
24,4,13.5986,5.8644,768.229,-0,-0,-0,2404.94,-2671,-8664.37
25,0,14.0058,6.52052,771.014,-0,-0,-0,2405.32,-2673.73,-8657.57
25,1,13.1687,5.88703,770.84,-0,-0,-0,2404.4,-2670.17,-8659.63
25,2,13.4176,6.54315,768.055,-0,-0,-0,2404.94,-2669.22,-8663.66
25,3,13.6664,5.5024,769.273,-0,-0,-0,2406.68,-2669.8,-8659.87
25,4,13.0782,6.56577,771.014,-0,-0,-0,2407.43,-2673.4,-8663.58
26,0,13.4628,6.00015,770.666,-0,-0,-0,2407.51,-2670.33,-8665.8
26,1,13.3271,5.9549,770.666,-0,-0,-0,2407.55,-2670,-8665.32
26,2,13.3723,6.92777,768.751,-0,-0,-0,2408.01,-2669.13,-8663.11
