Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-6.79324,-1.97646,579.632,-0,-0,-0,2404.49,-2669.17,-8666.98
1,1,-7.26836,-1.75021,578.936,-0,-0,-0,2402.29,-2668.84,-8670.54
1,2,-7.06474,-2.08958,579.893,-0,-0,-0,2402.79,-2669.42,-8662.79
1,3,-6.99686,-2.13483,577.892,-0,-0,-0,2405.48,-2669.92,-8659.95
1,4,-7.40411,-1.75021,579.11,-0,-0,-0,2404.82,-2670.25,-8661.29
2,0,-6.95161,-2.47421,580.415,-0,-0,-0,2404.2,-2670.09,-8663.74
2,1,-7.63036,-1.59184,582.33,-0,-0,-0,2406.06,-2670.38,-8662.63
2,2,-7.58511,-2.31583,581.721,-0,-0,-0,2405.94,-2670.17,-8661.13
2,3,-7.38149,-1.47871,584.418,-0,-0,-0,2401.54,-2669.96,-8673.78
2,4,-6.99686,-1.88596,581.808,-0,-0,-0,2404.94,-2670.17,-8664.37
3,0,-7.56248,-2.08958,582.939,-0,-0,-0,2405.94,-2668.14,-8659.71
3,1,-7.47199,-1.86334,583.287,-0,-0,-0,2404.49,-2668.8,-8661.45
3,2,-7.06474,-2.08958,583.722,-0,-0,-0,2406.27,-2667.22,-8662.24
3,3,-7.22311,-1.86334,582.33,-0,-0,-0,2406.06,-2669.67,-8662.71
3,4,-7.13261,-2.7457,583.026,-0,-0,-0,2404.98,-2670.17,-8661.53
4,0,-6.79324,-2.11221,584.592,-0,-0,-0,2405.4,-2670.92,-8659.95
4,1,-7.42674,-1.63709,585.637,-0,-0,-0,2405.36,-2668.14,-8656.63
4,2,-7.17786,-1.97646,585.55,-0,-0,-0,2404.82,-2670.62,-8661.84
4,3,-7.33624,-1.72759,581.634,-0,-0,-0,2405.19,-2669.63,-8662.48
4,4,-7.06474,-2.33846,586.768,-0,-0,-0,2405.19,-2670.5,-8662.79
5,0,-7.04211,-2.42896,587.116,-0,-0,-0,2407.51,-2669.01,-8662.48
5,1,-6.95161,-2.70045,584.94,-0,-0,-0,2404.69,-2665.94,-8669.2
5,2,-6.49912,-2.27058,585.898,-0,-0,-0,2405.03,-2669.3,-8663.03
5,3,-6.49912,-2.5647,585.376,-0,-0,-0,2404.53,-2670.46,-8661.05
5,4,-7.06474,-2.04433,585.898,-0,-0,-0,2404.15,-2670.67,-8665.24
6,0,-6.83849,-2.22533,585.028,-0,-0,-0,2405.03,-2670.96,-8662.32
6,1,-7.42674,-2.24796,586.42,-0,-0,-0,2404.53,-2670.21,-8663.03
6,2,-7.40411,-2.15746,585.115,-0,-0,-0,2407.93,-2668.22,-8663.42
6,3,-6.38599,-2.31583,586.768,-0,-0,-0,2406.52,-2668.76,-8663.9
6,4,-6.77062,-2.51945,586.594,-0,-0,-0,2404.86,-2669.59,-8662.63
7,0,-7.49461,-2.02171,586.594,-0,-0,-0,2405.27,-2669.71,-8662.95
7,1,-6.88374,-2.54208,586.594,-0,-0,-0,2401.34,-2672.03,-8662.63
7,2,-6.61224,-2.5647,586.246,-0,-0,-0,2404.53,-2670.54,-8658.84
7,3,-6.65749,-2.33846,586.942,-0,-0,-0,2403.62,-2668.84,-8662.63
7,4,-6.40862,-2.27058,588.856,-0,-0,-0,2405.73,-2669.46,-8660.26
8,0,-7.44936,-2.47421,587.638,-0,-0,-0,2408.22,-2666.89,-8661.45
8,1,-6.40862,-2.49683,587.116,-0,-0,-0,2407.93,-2667.14,-8664.45
8,2,-6.81587,-2.06696,585.201,-0,-0,-0,2405.48,-2668.88,-8661.61
8,3,-6.25025,-3.15295,588.334,-0,-0,-0,2404.61,-2669.92,-8661.92
8,4,-6.56699,-2.88145,589.378,-0,-0,-0,2405.4,-2668.59,-8668.01
9,0,-6.58962,-2.33846,587.899,-0,-0,-0,2404.24,-2669.3,-8662.95
9,1,-6.49912,-2.51945,588.421,-0,-0,-0,2404.98,-2668.76,-8660.82
9,2,-7.06474,-2.18008,589.291,-0,-0,-0,2406.85,-2671.41,-8653.07
9,3,-6.72537,-3.06245,588.16,-0,-0,-0,2407.43,-2669.05,-8658.84
9,4,-6.49912,-2.97195,586.855,-0,-0,-0,2406.23,-2669.92,-8658.76
10,0,-6.205,-3.31132,587.029,-0,-0,-0,2405.65,-2669.71,-8661.92
10,1,-6.86112,-3.53757,588.508,-0,-0,-0,2404.07,-2669.71,-8658.84
10,2,-6.56699,-2.88145,588.16,-0,-0,-0,2404.32,-2669.63,-8663.66
10,3,-6.45387,-3.08508,586.42,-0,-0,-0,2405.44,-2669.71,-8662.87
10,4,-6.22762,-3.44707,587.899,-0,-0,-0,2404.82,-2670.13,-8663.27
11,0,-6.49912,-3.35657,589.291,-0,-0,-0,2406.15,-2670.42,-8659.16
11,1,-5.843,-3.51495,584.94,-0,-0,-0,2405.98,-2669.75,-8662.32
11,2,-5.95612,-3.5602,586.768,-0,-0,-0,2405.03,-2668.34,-8661.92
11,3,-5.91087,-3.06245,588.16,-0,-0,-0,2402.16,-2669.21,-8660.97
11,4,-5.7525,-3.96744,586.072,-0,-0,-0,2404.53,-2670.13,-8660.58
12,0,-7.01949,-3.6507,589.378,-0,-0,-0,2403.57,-2669.05,-8663.11
12,1,-6.09187,-4.10319,587.899,-0,-0,-0,2404.11,-2669.92,-8661.13
12,2,-6.09187,-3.89957,588.595,-0,-0,-0,2403.95,-2666.15,-8664.29
12,3,-6.18237,-4.41994,587.029,-0,-0,-0,2405.77,-2672.57,-8658.52
12,4,-5.9335,-4.19369,587.116,-0,-0,-0,2405.73,-2669.17,-8663.27
13,0,-5.97875,-3.96744,586.768,-0,-0,-0,2406.06,-2670,-8661.53
13,1,-6.25025,-4.35207,588.16,-0,-0,-0,2404.44,-2665.36,-8665.72
13,2,-6.04662,-4.12582,586.159,-0,-0,-0,2404.98,-2669.59,-8666.98
13,3,-5.86562,-4.12582,584.418,-0,-0,-0,2405.85,-2669.55,-8661.37
13,4,-5.662,-4.82719,585.985,-0,-0,-0,2404.65,-2669.88,-8662.71
14,0,-5.86562,-4.55569,585.289,-0,-0,-0,2403.95,-2668.63,-8667.06
14,1,-5.41313,-4.46519,586.159,-0,-0,-0,2405.15,-2666.6,-8663.19
14,2,-5.70725,-4.82719,586.42,-0,-0,-0,2405.11,-2669.71,-8662.71
14,3,-5.23213,-4.98556,588.508,-0,-0,-0,2405.56,-2671,-8662.48
14,4,-5.34525,-5.46068,587.029,-0,-0,-0,2404.82,-2668.22,-8664.77
15,0,-5.843,-4.84981,586.942,-0,-0,-0,2405.32,-2669.13,-8662
15,1,-5.68462,-5.25706,586.594,-0,-0,-0,2404.74,-2670.21,-8660.42
15,2,-5.23213,-5.14393,585.201,-0,-0,-0,2406.31,-2670.09,-8660.74
15,3,-5.25475,-5.07606,584.766,-0,-0,-0,2403.95,-2665.81,-8662.4
15,4,-5.2095,-5.07606,585.898,-0,-0,-0,2404.61,-2669.92,-8661.45
16,0,-5.63937,-5.43806,587.464,-0,-0,-0,2405.15,-2669.42,-8662.55
16,1,-5.54888,-5.39281,586.768,-0,-0,-0,2405.69,-2668.01,-8669.04
16,2,-5.59412,-5.18918,586.768,-0,-0,-0,2405.9,-2668.8,-8660.97
16,3,-5.32263,-4.98556,586.246,-0,-0,-0,2405.19,-2669.88,-8662.71
16,4,-5.5715,-4.32944,588.508,-0,-0,-0,2405.98,-2670.13,-8661.69
17,0,-5.9335,-4.51044,585.376,-0,-0,-0,2406.97,-2670.54,-8660.26
17,1,-5.91087,-4.44256,584.157,-0,-0,-0,2405.65,-2669.63,-8662.24
17,2,-5.97875,-5.25706,587.638,-0,-0,-0,2405.32,-2669.34,-8662.95
17,3,-5.88825,-4.64619,588.856,-0,-0,-0,2407.64,-2670.67,-8662.55
17,4,-5.70725,-4.71406,586.594,-0,-0,-0,2406.93,-2669.38,-8660.66
18,0,-5.662,-4.62356,587.029,-0,-0,-0,2405.48,-2669.55,-8662.32
18,1,-6.15975,-4.14844,586.594,-0,-0,-0,2405.23,-2669.21,-8662.55
18,2,-5.63937,-4.39732,588.682,-0,-0,-0,2404.69,-2667.39,-8666.82
18,3,-5.43575,-4.51044,587.986,-0,-0,-0,2405.44,-2669.71,-8653.3
18,4,-5.59412,-4.39732,588.769,-0,-0,-0,2405.48,-2669.22,-8661.61
19,0,-5.79775,-4.41994,586.594,-0,-0,-0,2404.61,-2669.42,-8660.97
19,1,-6.13712,-4.60094,589.552,-0,-0,-0,2403.99,-2670.71,-8669.91
19,2,-5.52625,-4.51044,587.377,-0,-0,-0,2405.52,-2670.54,-8657.97
19,3,-5.88825,-4.10319,588.421,-0,-0,-0,2405.15,-2669.46,-8661.84
19,4,-5.50363,-3.92219,587.812,-0,-0,-0,2406.81,-2666.89,-8660.42
20,0,-5.45838,-4.14844,590.162,-0,-0,-0,2403.66,-2668.88,-8662.55
20,1,-5.88825,-4.39732,585.898,-0,-0,-0,2405.07,-2669.01,-8661.13
20,2,-5.91087,-4.39732,590.162,-0,-0,-0,2405.36,-2668.84,-8661.45
20,3,-5.50363,-3.89957,591.38,-0,-0,-0,2407.47,-2669.13,-8663.19
20,4,-5.45838,-4.17107,589.291,-0,-0,-0,2405.07,-2667.43,-8663.03
21,0,-5.59412,-4.64619,588.073,-0,-0,-0,2405.44,-2669.63,-8668.09
21,1,-5.63937,-4.05794,590.162,-0,-0,-0,2405.03,-2670.17,-8661.21
21,2,-5.70725,-3.51495,589.378,-0,-0,-0,2406.97,-2669.8,-8661.61
21,3,-5.77512,-4.51044,589.291,-0,-0,-0,2404.98,-2670.67,-8664.53
21,4,-6.06925,-3.5602,588.943,-0,-0,-0,2405.32,-2670.42,-8666.98
22,0,-5.45838,-4.23894,589.204,-0,-0,-0,2405.32,-2670,-8663.42
22,1,-5.843,-3.6507,588.595,-0,-0,-0,2404.69,-2668.88,-8665.88
22,2,-5.2095,-3.89957,591.554,-0,-0,-0,2405.36,-2668.26,-8667.22
22,3,-5.3905,-3.3792,588.247,-0,-0,-0,2405.56,-2669.38,-8660.97
22,4,-5.7525,-3.58282,590.597,-0,-0,-0,2405.19,-2669.96,-8662.24
23,0,-5.34525,-3.71857,589.727,-0,-0,-0,2405.07,-2668.47,-8657.1
23,1,-5.77512,-3.8317,588.769,-0,-0,-0,2405.81,-2669.63,-8664.77
23,2,-5.14163,-3.40182,589.291,-0,-0,-0,2405.4,-2669.51,-8665.32
23,3,-5.54888,-3.76382,590.945,-0,-0,-0,2406.19,-2669.05,-8659.95
23,4,-5.34525,-3.69595,589.204,-0,-0,-0,2404.36,-2668.22,-8655.36
24,0,-5.34525,-3.6507,588.943,-0,-0,-0,2404.69,-2669.75,-8654.1
24,1,-4.87013,-4.21632,589.727,-0,-0,-0,2405.19,-2668.84,-8654.65
24,2,-5.18688,-3.67332,592.163,-0,-0,-0,2406.15,-2669.88,-8650.85
24,3,-5.45838,-4.48781,588.595,-0,-0,-0,2404.9,-2669.26,-8666.98
24,4,-5.2095,-3.51495,590.162,-0,-0,-0,2405.48,-2670.5,-8663.27
25,0,-4.75701,-3.49232,590.249,-0,-0,-0,2405.48,-2669.38,-8663.5
25,1,-5.45838,-2.99458,589.639,-0,-0,-0,2406.52,-2668.63,-8660.97
25,2,-5.32263,-3.0172,590.075,-0,-0,-0,2405.44,-2669.96,-8659.95
25,3,-4.50813,-3.24345,590.162,-0,-0,-0,2405.77,-2669.42,-8663.5
25,4,-5.25475,-2.85883,590.336,-0,-0,-0,2404.61,-2664.65,-8670.46
26,0,-4.938,-3.67332,591.293,-0,-0,-0,2405.4,-2668.47,-8660.97
26,1,-4.82488,-3.15295,589.988,-0,-0,-0,2405.48,-2669.63,-8662.71
26,2,-4.50813,-2.72308,589.117,-0,-0,-0,2405.69,-2670.13,-8659.71
26,3,-4.91538,-3.22082,588.421,-0,-0,-0,2406.15,-2671.41,-8659.63
26,4,-4.44026,-2.85883,588.943,-0,-0,-0,2405.23,-2669.92,-8660.82
27,0,-4.59863,-3.1982,588.595,-0,-0,-0,2405.19,-2669.38,-8658.92
27,1,-4.03301,-2.99458,590.771,-0,-0,-0,2407.26,-2669.92,-8662.55
27,2,-4.07826,-2.58733,589.291,-0,-0,-0,2404.24,-2669.34,-8660.82
27,3,-4.73438,-2.45158,589.378,-0,-0,-0,2405.4,-2669.96,-8663.03
27,4,-5.25475,-2.47421,591.032,-0,-0,-0,2405.61,-2669.55,-8659.63
28,0,-4.89276,-2.38371,590.597,-0,-0,-0,2406.23,-2667.14,-8654.49
