Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,-1.93691,-7.35714,851.138,-0,-0,-0,2405.81,-2669.8,-8662.71
1,1,-2.02741,-6.54265,850.268,-0,-0,-0,2405.65,-2669.71,-8663.98
1,2,-2.43466,-6.79152,851.834,-0,-0,-0,2406.1,-2668.63,-8666.03
1,3,-2.52516,-7.40239,848.354,-0,-0,-0,2406.44,-2669.38,-8662.95
1,4,-2.59303,-8.05851,848.528,-0,-0,-0,2405.73,-2668.92,-8662.24
2,0,-2.57041,-7.53814,848.006,-0,-0,-0,2404.69,-2672.53,-8656.86
2,1,-2.88715,-7.99064,850.268,-0,-0,-0,2404.94,-2669.09,-8659.87
2,2,-3.15865,-7.90014,854.01,-0,-0,-0,2405.65,-2669.71,-8662
2,3,-3.06815,-8.48838,849.92,-0,-0,-0,2406.23,-2668.14,-8666.75
2,4,-3.18128,-8.62413,850.529,-0,-0,-0,2406.81,-2669.55,-8664.14
3,0,-3.61115,-8.66938,850.355,-0,-0,-0,2405.56,-2669.75,-8665.8
3,1,-3.95052,-8.94088,850.442,-0,-0,-0,2405.27,-2669.8,-8665.72
3,2,-3.70165,-9.3255,851.747,-0,-0,-0,2404.36,-2672.49,-8660.34
3,3,-3.90527,-8.82775,851.66,-0,-0,-0,2403.53,-2670.46,-8661.53
3,4,-3.5659,-9.00875,850.442,-0,-0,-0,2407.85,-2666.44,-8667.62
4,0,-4.67452,-9.30288,850.007,-0,-0,-0,2405.52,-2669.63,-8664.14
4,1,-3.7469,-9.52912,852.182,-0,-0,-0,2405.69,-2670.04,-8664.14
4,2,-4.04102,-9.597,852.357,-0,-0,-0,2408.22,-2670.17,-8667.3
4,3,-3.58852,-9.6875,853.488,-0,-0,-0,2405.36,-2670.79,-8660.26
4,4,-3.61115,-9.80062,853.836,-0,-0,-0,2406.02,-2669.8,-8658.21
5,0,-4.13152,-10.2531,851.921,-0,-0,-0,2405.36,-2669.88,-8662.87
5,1,-3.54327,-9.416,854.271,-0,-0,-0,2405.48,-2671.33,-8661.13
5,2,-3.95052,-9.89112,852.966,-0,-0,-0,2405.65,-2672.32,-8659.47
5,3,-3.88265,-10.4341,854.967,-0,-0,-0,2405.69,-2670.17,-8663.66
5,4,-3.8374,-10.4567,855.837,-0,-0,-0,2405.69,-2670.25,-8663.19
6,0,-3.40753,-9.98162,856.359,-0,-0,-0,2406.48,-2671.41,-8659.15
6,1,-3.72427,-11.2486,853.662,-0,-0,-0,2405.07,-2668.92,-8660.34
6,2,-4.76502,-10.7735,851.138,-0,-0,-0,2405.27,-2669.92,-8662.48
6,3,-3.90527,-10.9092,854.532,-0,-0,-0,2405.15,-2671.95,-8660.66
6,4,-4.44827,-11.8595,852.182,-0,-0,-0,2402.04,-2670.09,-8670.07
7,0,-4.51614,-10.8187,851.138,-0,-0,-0,2405.32,-2669.38,-8660.34
7,1,-4.15414,-11.4296,852.444,-0,-0,-0,2405.65,-2668.97,-8659.23
7,2,-3.95052,-11.4522,857.404,-0,-0,-0,2406.35,-2668.88,-8664.77
7,3,-4.42564,-11.5654,855.315,-0,-0,-0,2403.66,-2670.87,-8660.42
7,4,-4.33514,-12.0405,856.359,-0,-0,-0,2405.27,-2669.05,-8662.4
8,0,-4.40302,-11.7011,857.055,-0,-0,-0,2405.27,-2670.58,-8660.02
8,1,-3.8374,-12.2894,856.185,-0,-0,-0,2405.81,-2669.71,-8656.47
8,2,-3.97315,-11.5201,854.967,-0,-0,-0,2405.23,-2669.17,-8663.03
8,3,-4.15414,-11.9952,856.011,-0,-0,-0,2405.65,-2668.59,-8663.82
8,4,-3.70165,-12.493,856.359,-0,-0,-0,2400.26,-2668.68,-8676.23
9,0,-3.58852,-12.2215,857.404,-0,-0,-0,2404.65,-2670.67,-8664.29
9,1,-4.51614,-12.1536,858.013,-0,-0,-0,2405.9,-2669.05,-8659.79
9,2,-3.54327,-12.9002,858.448,-0,-0,-0,2405.73,-2669.8,-8659.31
9,3,-3.52065,-12.1989,857.926,-0,-0,-0,2408.09,-2670.09,-8658.37
9,4,-4.35777,-11.6332,852.966,-0,-0,-0,2405.52,-2669.84,-8660.66
10,0,-3.79215,-12.2215,856.185,-0,-0,-0,2404.61,-2669.17,-8665.32
10,1,-3.70165,-12.2441,856.185,-0,-0,-0,2405.23,-2668.01,-8667.22
10,2,-2.79666,-12.4477,857.143,-0,-0,-0,2404.65,-2667.76,-8664.14
10,3,-3.54327,-12.1084,855.315,-0,-0,-0,2405.03,-2668.88,-8659.55
10,4,-3.31703,-11.8595,853.227,-0,-0,-0,2404.9,-2670.04,-8656.15
11,0,-2.61566,-11.9726,852.531,-0,-0,-0,2407.1,-2669.8,-8661.84
11,1,-2.45728,-11.8595,855.489,-0,-0,-0,2403.16,-2668.59,-8658.76
11,2,-2.88715,-12.2215,853.662,-0,-0,-0,2405.03,-2669.51,-8662.4
11,3,-2.47991,-11.7464,853.401,-0,-0,-0,2405.32,-2669.8,-8662.48
