Devices
1000
,,7378 - Force (Reaction),,,7377 - Force (Reaction),,,Kistler Force Plate (External Amplifier) - Force,,,
Frame,Sub Frame,Fx,Fy,Fz,Fx,Fy,Fz,Fx,Fy,Fz
,,N,N,N,N,N,N,N,N,N
1,0,0.548516,10.4516,783.436,-0,-0,-0,2405.23,-2670.17,-8659.16
1,1,0.163894,11.1982,785.785,-0,-0,-0,2407.72,-2671.66,-8657.1
1,2,0.277018,10.9494,782.305,-0,-0,-0,2404.78,-2670.96,-8659.39
1,3,0.163894,11.1982,781.783,-0,-0,-0,2406.02,-2670.09,-8662.95
1,4,-0.401726,10.5195,782.218,-0,-0,-0,2404.24,-2668.14,-8664.85
2,0,-1.30672,10.8815,778.911,-0,-0,-0,2402.33,-2668.97,-8665.4
2,1,-1.17097,11.4245,782.305,-0,-0,-0,2406.1,-2668.68,-8659.95
2,2,-0.514851,11.6507,778.737,-0,-0,-0,2405.69,-2668.76,-8659.08
2,3,-0.808973,11.4245,779.955,-0,-0,-0,2405.36,-2670.87,-8661.61
2,4,-1.80447,11.4245,778.389,-0,-0,-0,2407.1,-2669.67,-8660.34
3,0,-0.831598,11.5829,779.259,-0,-0,-0,2406.6,-2669.26,-8664.14
3,1,-1.17097,12.239,778.563,-0,-0,-0,2405.52,-2668.43,-8663.11
3,2,-1.53297,11.5602,778.302,-0,-0,-0,2406.23,-2668.92,-8657.65
3,3,-1.0126,11.4471,775.082,-0,-0,-0,2407.72,-2666.44,-8667.46
3,4,-1.28409,11.9222,774.647,-0,-0,-0,2404.65,-2669.71,-8661.76
4,0,-2.18909,10.4064,773.168,-0,-0,-0,2404.4,-2668.59,-8662.71
4,1,-2.18909,11.4245,775.082,-0,-0,-0,2405.73,-2669.46,-8659.55
4,2,-2.12121,11.6055,774.473,-0,-0,-0,2408.05,-2670.54,-8658.68
4,3,-1.78184,12.1937,773.168,-0,-0,-0,2405.81,-2671.58,-8660.42
4,4,-1.82709,11.3114,776.735,-0,-0,-0,2404.69,-2670.13,-8661.29
5,0,-1.55559,11.7186,773.168,-0,-0,-0,2403.12,-2670.5,-8662
